"_offset","employee_id","job_function_id","primary_skill_id","production_category","employment_status","org_category","org_category_type","work_start_micros","work_end_micros","is_active","_created_micros","_updated_micros"
"14200","4559417045359394622557930360343777759909965911","4000741400001402419","4060741400007923318","Production","Full-time employee","Global Delivery","Global Delivery","1618790400000000","","true","1617983100000000","1724278576836000"
"14201","84126911582895986425219117001389","1013","4060741400007923323","Production","Full-time employee","Experience Engineering","Digital Engagement","1656374400000000","","true","1655943002000000","1724284624381000"
"14202","994999395466233548466538292092605069","1012","4060741400408553072","Production","Full-time employee","Enterprise Apps","Intelligent Enterprise","1625443200000000","","true","1622456401000000","1724289083809000"
"14203","5318319959734424123325334664457293731437","4000741400001402419","4060741400007923318","Production","Full-time employee","Global Delivery","Global Delivery","1626048000000000","","true","1619016900000000","1724330493113000"
"14204","37159942427498604214603677505557687","1013","4060741400007923323","Production","Full-time employee","Global Delivery","Global Delivery","1445817600000000","","true","1445519544000000","1724361782498000"
"14205","7533576304907480040988023510395865413","1013","4060741400007923415","Production","Full-time employee","Enterprise Apps","Intelligent Enterprise","1673308800000000","","true","1671084000000000","1724394864863000"
"14206","0956450622536435375404811898701292","4000741400001402409","4060741400408553072","Production","Full-time employee","Enterprise Apps","Intelligent Enterprise","1659312000000000","","true","1658820900000000","1724402618290000"
"14207","7845466646024090786323016569669516442852862","4060741400007151466","4060741400378686793","Production","Full-time employee","Global Delivery","Global Delivery","1660694400000000","1724889600000000","true","1660565400000000","1724784769759000"
"14208","732006861977446447121479747932629","4000741400001402409","7770000000000115522","Production","Full-time employee","Data Analytics","Data","1668643200000000","","true","1668429901000000","1724831094479000"
"14209","622339553846946031550377239887293678003348185","1013","4060741400007923323","Production","Full-time employee","Experience Engineering","Digital Engagement","1522627200000000","","true","1521114301000000","1724833333050000"
"14210","69400448893019920472067610633952968816843","8050000000000000126","4060741400007923323","Production","Full-time employee","Experience Engineering","Digital Engagement","1499040000000000","1724976000000000","true","1498642574000000","1724880461725000"
"14211","9814050982389687057063865114822023915529","4000741400001402409","4060741400007923366","Production","Full-time employee","Global Delivery","Global Delivery","1332720000000000","1724889600000000","true","1332720000000000","1724928432609000"
"14212","79749656094998170768625288509490946409906","4060741400007382362","4060741400378875268","Production","Full-time employee","Dedicated Delivery","Dedicated Delivery","1725148800000000","","false","1724312520722000","1725115440746000"
"14213","742287394968948394861976413507787","4060741400006707511","4060741400007931773","Production","Full-time employee","Post-Acquisition Integration","Post-Acquisition Integration","1709856000000000","","true","1709856000000000","1725115440894000"
"14214","408232186376111348069819202308898638705","4060741400034237216","4060741400034944001","Production","Full-time employee","Global Delivery","Global Delivery","1580515200000000","1725062400000000","true","1576250100000000","1725115441179000"
"14215","259344384914750221660188540534966664","4060741400006707511","4060741400007931773","Production","Full-time employee","Post-Acquisition Integration","Post-Acquisition Integration","1709856000000000","","true","1709856000000000","1725115441235000"
"14216","634799013777663871444554529962860251769","4060741400006707511","4060741400007931773","Production","Full-time employee","Post-Acquisition Integration","Post-Acquisition Integration","1709856000000000","","true","1709856000000000","1725115441235000"
"14217","16673197810130955621945735365790593122093","4060741400006707511","4060741400007931773","Production","Full-time employee","Post-Acquisition Integration","Post-Acquisition Integration","1709856000000000","","true","1709856000000000","1725115441235000"
"14218","00979511575786754804511115639007761249552468","4060741400006707511","4060741400007931773","Production","Full-time employee","Post-Acquisition Integration","Post-Acquisition Integration","1709856000000000","","true","1709856000000000","1725115441235000"
"14219","63606039263317954997516835642292644","4060741400006707511","4060741400007931773","Production","Full-time employee","Post-Acquisition Integration","Post-Acquisition Integration","1709856000000000","","true","1709856000000000","1725115441235000"
"14220","36341993066710435809207542025319823810","4060741400006707511","4060741400007931773","Production","Full-time employee","Post-Acquisition Integration","Post-Acquisition Integration","1709856000000000","","true","1709856000000000","1725115441235000"
"14221","1624195539535969678242162365017333882746","4060741400006707511","4060741400007931773","Production","Full-time employee","Post-Acquisition Integration","Post-Acquisition Integration","1709856000000000","","true","1709856000000000","1725115441235000"
"14222","046816823923149588007055696730020196104473","4060741400006707511","4060741400007931773","Production","Full-time employee","Post-Acquisition Integration","Post-Acquisition Integration","1709856000000000","","true","1709856000000000","1725115441235000"
"14223","52402380852377217466620445281990436239987","4060741400036269807","4060741400015946691","Non-production","Part-time employee","Talent Acquisition","General and Administrative","1661990400000000","","true","1661270100000000","1725115441235000"
"14224","101816895384148308846102252715205357831567","4060741400036269807","4060741400015946691","Non-production","Part-time employee","Talent Acquisition","General and Administrative","1654041600000000","","true","1654041600000000","1725115441235000"
"14225","5186365011092981577139536310643770927032","4000741400001402375","4060741400007923331","Non-production","Full-time employee","GDO Office","General and Administrative","1652054400000000","","true","1651536631000000","1725115443176000"
"14226","1165439555500041286858448736036387681","4060741400006707511","4060741400007931773","Production","Subcontractor","Post-Acquisition Integration","Post-Acquisition Integration","1709856000000000","","true","1709856000000000","1725115443431000"
"14227","51202503390168556036324243985480688672321030","4060741400037194868","4060741400335399362","Non-production","Full-time employee","EPAM Anywhere","General and Administrative","1648080000000000","","true","1647219022000000","1725115452901000"
"14228","61370274751067428456290246953393976073249","1013","4060741400007923322","Production","Full-time employee","Global Delivery","Global Delivery","1675209600000000","1725062400000000","true","1674729001000000","1725115456014000"
"14229","110489366007335356950188732449490","4000741400001402409","4060741400007923322","Production","Full-time employee","Dedicated Delivery","Dedicated Delivery","1608508800000000","","true","1608020428000000","1725115456776000"
"14230","2123324272684414806199569749964267403727693","4000741400001402409","7770000000000115522","Production","Full-time employee","Data Analytics","Data","1676851200000000","1725062400000000","true","1676459100000000","1725115457370000"
"14231","982355149667565163262122065045597895","4060741400309298944","4060741400007923380","Production","Subcontractor","Enterprise Apps","Intelligent Enterprise","1666569600000000","1725062400000000","true","1665478200000000","1725115458230000"
"14232","91945352064881328747712694641962517900","4060741400376470171","4060741400331163529","Production","Full-time employee","Testing","Quality Engineering","1643673600000000","1725062400000000","true","1642675200000000","1725115458295000"
"14233","70985523924123710037316308901429933548","4000741400001402409","4060741400007923323","Production","Full-time employee","Global Delivery","Global Delivery","1509494400000000","1725062400000000","true","1508400022000000","1725131937317000"
