"_offset","employee_id","job_function_id","primary_skill_id","production_category","employment_status","org_category","org_category_type","work_start_micros","work_end_micros","is_active","_created_micros","_updated_micros"
"13586","55374946531641676747345254714541796893","4000741400001402409","4060741400007923370","Production","Full-time employee","Global Delivery","Global Delivery","1401580800000000","","true","1401580800000000","1708128806634000"
"13587","059129821527905697443521134996652993684","4000741400001402409","4060741400007923316","Production","Full-time employee","Global Delivery","Global Delivery","1708300800000000","","false","1708080006898000","1708141715191000"
"13588","6267007147837662134480933427093115410543286955","1013","4060741400328280368","Production","Full-time employee","Intelligent Automation","Intelligent Enterprise","1620691200000000","","true","1619090400000000","1708501907477000"
"13589","6828539613163759645168889736609257","1011","4060741400009046535","Production","Full-time employee","Global Delivery","Global Delivery","1674172800000000","","true","1674045600000000","1708541174230000"
"13590","37536893451736045181620360438111471","4060741400334095791","4060741400376314387","Non-production","Full-time employee","People Management","General and Administrative","1496016000000000","","true","1495696338000000","1708542689863000"
"13591","1526595107928158183616664402788593111260267436","4060741400007382359","4060741400035457637","Production","Full-time employee","Consulting","Consulting","1616371200000000","","true","1616075700000000","1708542950425000"
"13592","8785951388436027769717907791116567219","4060741400007382359","4060741400378686797","Production","Full-time employee","Data Analytics","Data","1650844800000000","","true","1650369600000000","1708543089081000"
"13593","17087609199818054841891234344992225356067","4000741400001402375","4060741400007923331","Production","Full-time employee","Data Analytics","Data","1425859200000000","","true","1425859200000000","1708543097765000"
"13594","38005683550203735085144340552439636032221","4000741400001402373","4060741400034944001","Production","Full-time employee","Global Delivery","Global Delivery","1641254400000000","","true","1639496400000000","1708543114452000"
"13595","7045383413358895251970665886348015234636","4060741400009609048","4060741400034944001","Production","Full-time employee","Global Delivery","Global Delivery","1631491200000000","","true","1631021700000000","1708543116564000"
"13596","847988055660019295391559280462954152594357609","4000741400001402409","4060741400007923316","Production","Full-time employee","Global Delivery","Global Delivery","1561939200000000","","true","1560756601000000","1708543131906000"
"13597","98001128365746853357618592663190708771678","4060741400007382351","4060741400035457637","Production","Full-time employee","Security","Security","1642636800000000","","true","1642007401000000","1708543170650000"
"13598","73933016872114962309827627391741017627734076","4060741400010084401","4060741400335399351","Production","Full-time employee","Cloud Run","Cloud","1460937600000000","","true","1460372437000000","1708543613622000"
"13599","309250969509870162546961628528279139196111","1013","4060741400007923359","Production","Subcontractor","Cloud AppEng","Cloud","1642377600000000","","true","1642068600000000","1708543637003000"
"13600","1498816121105127596017481791346409914485151039","4000741400001402409","7770000000000115522","Production","Full-time employee","Data Analytics","Data","1552262400000000","","true","1552262400000000","1708543665200000"
"13601","98587507195051586285825145219643804476983","4060741400007382351","4060741400007923354","Production","Full-time employee","Cloud AppEng","Cloud","1420675200000000","","true","1419235230000000","1708543696723000"
"13602","603532775305193005607281172270908348376107568","4060741400010084401","4060741400007923325","Production","Full-time employee","Cloud Run","Cloud","1554681600000000","","true","1554455100000000","1708543748125000"
"13603","73267880312174329666509768078757214365676","1012","4060741400007923323","Production","Full-time employee","Experience Engineering","Digital Engagement","1661990400000000","","true","1661257512000000","1708543814738000"
"13604","2162562506488355754898526319047643490930260","4060741400007151466","4060741400037637413","Production","Full-time employee","Data Analytics","Data","1602547200000000","","true","1601279100000000","1708543895594000"
"13605","3516579651906592425070113442340328","4060741400035739709","4060741400007923361","Non-production","Full-time employee","CFO Office","General and Administrative","1467331200000000","","true","1464084737000000","1708544024338000"
"13606","532621320371171953202279405833206295102377","4060741400034237215","7770000000000116670","Production","Full-time employee","Data Analytics","Data","1628726400000000","","true","1625819700000000","1708544073223000"
"13607","156481801691445805217717983658374172911380736","4000741400001402419","4060741400007923318","Production","Full-time employee","Global Delivery","Global Delivery","1638316800000000","1709164800000000","true","1632837600000000","1708544107920000"
"13608","7715487358594124069812732346198737144029","4000741400001402404","4060741400007923318","Production","Subcontractor","Global Delivery","Global Delivery","1541980800000000","","true","1540377108000000","1708544107920000"
"13609","7345383521060608333613802041191573","1013","4060741400007923316","Production","Subcontractor","Global Delivery","Global Delivery","1622505600000000","","true","1621607700000000","1708544107920000"
"13610","927658828354527890769816405116223492405527","4060741400010084400","4060741400335399351","Production","Full-time employee","Cloud SysEng","Cloud","1549843200000000","","true","1549575301000000","1708544263142000"
"13611","364372604951765916263615025667640543","4060741400010084400","7770000000000116485","Production","Full-time employee","Security","Security","1662336000000000","","true","1661521207000000","1708544282631000"
"13612","0183075023578985693108979040742563986083861","4000741400001402409","7770000000000115522","Production","Full-time employee","Global Delivery","Global Delivery","1696204800000000","","true","1693390686157000","1708550122210000"
"13613","345588586741635465392094970705980055589900178674","4000741400001402409","4060741400007923322","Production","Full-time employee","Dedicated Delivery","Dedicated Delivery","1506988800000000","","true","1506494897000000","1708550127796000"
"13614","560047683931928713165684426126115831841935","4060741400005179325","4060741400375569062","Production","Full-time employee","Salesforce","Digital Engagement","1313366400000000","","true","1313366400000000","1708550139538000"
"13615","6593839369948883844023430918767988","4060741400007382353","4060741400007923318","Production","Full-time employee","Global Delivery","Global Delivery","1471219200000000","","true","1470915375000000","1708550387984000"
"13616","58824128985601176723801140679084170225","4060741400010084401","4060741400335399351","Production","Full-time employee","Cloud SysEng","Cloud","1491177600000000","","true","1490338101000000","1708550389409000"
"13617","7856871105658907420420519375975854748592517","4060741400034237215","4060741400007923349","Production","Part-time employee","Infrastructure & Operations","Infrastructure & Operations","1596240000000000","","true","1596178800000000","1708550571787000"
"13618","337376216236543798875362492054923852775170","4060741400034466970","4060741400389506200","Non-production","Extended leave","Global Business","Sales","1454284800000000","","true","1454284800000000","1708550590013000"
"13619","1237746268086256905455602787887791710705985","4060741400007151466","4060741400037637413","Production","Full-time employee","Data Analytics","Data","1570406400000000","","true","1570032000000000","1708551612197000"
"13620","98798879397281272516476103583718865364268","1013","4060741400328280368","Production","Full-time employee","Intelligent Automation","Intelligent Enterprise","1560902400000000","","true","1560509702000000","1708551622273000"
"13621","40238790121136010321367098233991604714498","8050000000000001491","4060741400007931773","Production","Subcontractor","Data Analytics","Data","1691452800000000","","true","1691452800000000","1708553601143000"
"13622","8803986240047364821369592650009728","4060741400042656449","4060741400007923331","Non-production","Full-time employee","People Operations","General and Administrative","937785600000000","","true","937785600000000","1708553606963000"
"13623","359767619849526150124646203377230433874977036","4060741400326561494","4060741400007923399","Non-production","Full-time employee","Marketing","General and Administrative","1607299200000000","","true","1605723300000000","1708553612979000"
"13624","7518799378180699172299995103789989342","4060741400335633827","4060741400379609699","Production","Full-time employee","Strategy & Design","Digital Engagement","1673222400000000","","true","1672432502000000","1708553621428000"
"13625","9614958291563449805726811755604126993814434","4060741400309298943","4060741400007923377","Production","Subcontractor","Enterprise Apps","Intelligent Enterprise","1703030400000000","","true","1703030400000000","1708553696905000"
"13626","6296331795049296787018433979812940586325433","1012","4060741400007923323","Production","Full-time employee","Global Delivery","Global Delivery","1644796800000000","","true","1643233200000000","1708553733872000"
"13627","141713608288843336461961151019091723012","8050000000000001490","7770000000000277669","Production","Full-time employee","Cloud SysEng","Cloud","1626652800000000","","true","1625693400000000","1708553744083000"
"13628","45594394635862764565226782431657016948496","4060741400036269806","4060741400015946691","Non-production","Full-time employee","Talent Acquisition","General and Administrative","1641254400000000","","true","1640593824000000","1708554611934000"
"13629","342805478996305198691530906276450209475411056","4000741400001402409","4060741400007923319","Production","Full-time employee","Cloud AppEng","Cloud","1504483200000000","1709164800000000","true","1502185381000000","1708554651244000"
"13630","4932251636095790764563501497424078576534505","1012","4060741400007923322","Production","Full-time employee","Dedicated Delivery","Dedicated Delivery","1631145600000000","","true","1630653600000000","1708554662826000"
"13631","4806267331585860595477722737967245849","1013","4060741400037639173","Production","Full-time employee","Experience Engineering","Digital Engagement","1657238400000000","","true","1657183801000000","1708564243705000"
"13632","7204184102959624817959374428416646302689","1013","4060741400007923316","Production","Full-time employee","Global Delivery","Global Delivery","1628467200000000","","true","1628258701000000","1708604579344000"
"13633","677181817227227250310476771452784987724760","4000741400001402409","4060741400037639173","Production","Full-time employee","Experience Engineering","Digital Engagement","1690156800000000","","true","1689936910831000","1708604594436000"
"13634","73799847935719366477711606721970630854341239","4000741400001402409","7770000000000115522","Production","Full-time employee","Data Analytics","Data","1684800000000000","1708905600000000","true","1683273309663000","1708681550412000"
"13635","0091954707179935284441148865425670","4060741400007151466","4060741400037637413","Production","Full-time employee","Data Analytics","Data","1560124800000000","","true","1558339251000000","1708735594401000"
"13636","141491992874126449328064422885967529306545","4060741400005179326","4060741400007923322","Production","Full-time employee","Global Delivery","Global Delivery","1691625600000000","","true","1690545902417000","1708907392580000"
"13637","299696830734647119432365231545985582964231764","1012","7770000000000115524","Production","Full-time employee","Data Analytics","Data","1615766400000000","","true","1614963900000000","1709027340319000"
"13638","930833673884194657802760220521163771","4060741400005179325","7770000000000169925","Production","Full-time employee","Cloud SysEng","Cloud","1658707200000000","","true","1658216700000000","1709044848051000"
"13639","10234645012947348721639036133491011457","4060741400010084401","4060741400007923339","Production","Full-time employee","Mobility","Digital Engagement","1689552000000000","","true","1688500826860000","1709046827100000"
"13640","281307929769211840151364527125587034994","4060741400007382362","7770000000000115522","Production","Full-time employee","Data Analytics","Data","1707091200000000","","true","1706510033821000","1709049302571000"
"13641","2093742926977038525376600025760025886577","4060741400376470172","4060741400007923314","Production","Full-time employee","Testing","Quality Engineering","1501545600000000","","true","1496831776000000","1709073605863000"
"13642","7338731376941959451458641844085938454882","4000741400001402409","4060741400007923316","Production","Maternity leave","Global Delivery","Global Delivery","1427846400000000","","true","1424949153000000","1709205228078000"
"13643","45350848999638802102340209488660295827508","1013","4060741400311878691","Production","Full-time employee","Commerce","Digital Engagement","1709510400000000","","false","1709227187249000","1709228041793000"
