"_offset","employee_id","job_function_id","primary_skill_id","production_category","employment_status","org_category","org_category_type","work_start_micros","work_end_micros","is_active","_created_micros","_updated_micros"
"14768","59789814674464288778205784108122","4060741400010084401","4060741400035457637","Production","Full-time employee","Security","Security","1561334400000000","","true","1559118037000000","1736767404007000"
"14769","37031539276365409252927000903070101","1013","4060741400035767355","Production","Full-time employee","Intelligent Automation","Intelligent Enterprise","1665964800000000","","true","1665733500000000","1736767406990000"
"14770","99665683859863693332031649011668090736","4060741400007382351","4060741400050999655","Production","Full-time employee","Cloud Run","Cloud","1601510400000000","","true","1599566719000000","1736767413412000"
"14771","4304061494367024528094002326609384529223043664","4000741400001402419","4060741400007923318","Production","Subcontractor","Global Delivery","Global Delivery","1614211200000000","","true","1613643000000000","1736767416357000"
"14772","314011872372889282965834851290211489480042","4060741400010086939","7770000000000159414","Production","Full-time employee","Cloud SysEng","Cloud","1640822400000000","","true","1640103301000000","1736767416445000"
"14773","0099848738588353012330415959401005666531191915704","4000741400001402409","4060741400007923316","Production","Full-time employee","Global Delivery","Global Delivery","1557360000000000","","true","1557360000000000","1736767417539000"
"14774","30378918252954841553324478541293","8050000000000000147","4060741400007923318","Production","Full-time employee","Global Delivery","Global Delivery","1564358400000000","","true","1564130100000000","1736767421752000"
"14775","394012436653079009972616937992133623942747","1013","4060741400007923366","Production","Full-time employee","Experience Engineering","Digital Engagement","1531440000000000","","true","1521801920000000","1736767422387000"
"14776","902181885218983698429832550623102","4000741400001402409","4060741400007923323","Production","Full-time employee","Global Delivery","Global Delivery","1561939200000000","","true","1561702500000000","1736767422753000"
"14777","080288539591660422888229313216966917","4000741400001402409","4060741400007923316","Production","Full-time employee","Global Delivery","Global Delivery","1362960000000000","","true","1362663559000000","1737007620781000"
"14778","520598552220720091448253328108599234910","1013","7770000000001591242","Production","Full-time employee","Digital Marketing","Digital Engagement","1713139200000000","","true","1712188351220000","1737075699251000"
"14779","3440457564117082885711224131723284077984","1013","4060741400007923316","Production","Full-time employee","Global Delivery","Global Delivery","1536883200000000","1737072000000000","true","1528183200000000","1737128188134000"
"14780","3286513601962677773293108603978032264199305","4000741400001402409","4060741400007923322","Production","Full-time employee","Global Delivery","Global Delivery","1666137600000000","","true","1665168600000000","1737131363697000"
"14781","228646373206713932948471962608833974409","4060741400007151467","7770000000000129674","Production","Full-time employee","Strategy & Design","Digital Engagement","1635897600000000","","true","1635897600000000","1737186795443000"
"14782","965432672870660943500037313206997282","1013","4060741400007923344","Production","Full-time employee","Global Delivery","Global Delivery","1620086400000000","","true","1619007324000000","1737187195369000"
"14783","8626717334281126619411911625341501106717388","4060741400005179330","4060741400374675663","Production","Full-time employee","API & Integration","Intelligent Enterprise","1598918400000000","","true","1598918400000000","1737188182428000"
"14784","664855218096989792826224584782822594491635","1013","4060741400378686793","Production","Full-time employee","Data Analytics","Data","1606176000000000","","true","1604016000000000","1737189305658000"
"14785","45594394635862764565226782431657016948496","4060741400036269807","4060741400015946691","Non-production","Full-time employee","Talent Acquisition","General and Administrative","1641254400000000","","true","1640593824000000","1737189490246000"
"14786","3378783044839242072352012723011315770078043","4000741400001402373","4060741400007923331","Production","Full-time employee","API & Integration","Intelligent Enterprise","1598918400000000","","true","1598918400000000","1737189659204000"
"14787","4080988109790769940222180366170126796146956","4000741400001402404","4060741400007923318","Production","Full-time employee","Commerce","Digital Engagement","1635897600000000","","true","1635897600000000","1737189808127000"
"14788","5982057791073571041556459043318348022048","4060741400005179328","4060741400375569062","Production","Full-time employee","Salesforce","Digital Engagement","1617321600000000","","true","1617321600000000","1737190497037000"
"14789","7333469260764742093304081382266760205952991405","8050000000000002012","7770000000002763580","Production","Full-time employee","Strategy & Design","Digital Engagement","1651363200000000","","true","1649336103000000","1737191123791000"
"14790","58188031493415556410185939350111043996399","4060741400335633830","4060741400034987864","Production","Full-time employee","Salesforce","Digital Engagement","1567468800000000","","true","1567468800000000","1737191138212000"
"14791","42454013448299235793947974693945025819785490","1013","4060741400363706666","Production","Full-time employee","Digital Marketing","Digital Engagement","1607904000000000","","true","1607535600000000","1737191206511000"
"14792","214490071673774209075945105656957906653757","4000741400001402409","4060741400007923339","Production","Full-time employee","Mobility","Digital Engagement","1715040000000000","","true","1714988227931000","1737192077190000"
"14793","34412634180784041080823676171354310631","1012","7770000000000116569","Production","Full-time employee","Global Delivery","Global Delivery","1636329600000000","","true","1632096000000000","1737192541064000"
"14794","83927692194172193757792843581558805926923515","1013","4060741400007923323","Production","Full-time employee","Experience Engineering","Digital Engagement","1557100800000000","1738281600000000","true","1556800500000000","1737192968660000"
"14795","210104111653925484003093989734037294002","1013","4060741400007923316","Production","Full-time employee","Insurance Systems","Insurance Systems","1691452800000000","","true","1691452800000000","1737193309500000"
"14796","572912155660105638131252754809283242696965","4060741400005179328","7770000000000169925","Production","Full-time employee","Global Delivery","Global Delivery","1598227200000000","","true","1596466508000000","1737193950469000"
"14797","68034156049342626656404138081670724466142","1013","7770000000000116065","Production","Full-time employee","Salesforce","Digital Engagement","1648771200000000","1735603200000000","false","1646324401000000","1737194195835000"
"14798","71828574552939776540932084708682531911","8050000000000002012","7770000000002764578","Production","Full-time employee","Strategy & Design","Digital Engagement","1664236800000000","","true","1663683600000000","1737194248488000"
"14799","6951319366193102413121546468135730024371","1013","4060741400007923323","Production","Full-time employee","Experience Engineering","Digital Engagement","1636934400000000","","true","1636443000000000","1737195931853000"
"14800","20703086801950610046713697047826577370319343","4060741400005179326","4060741400375569062","Production","Full-time employee","Salesforce","Digital Engagement","1617321600000000","1721606400000000","false","1617321600000000","1737196356660000"
"14801","371460163671109896065232977331221888077","4060741400007382360","7770000000000142982","Production","Full-time employee","Data Analytics","Data","1625097600000000","","true","1625097600000000","1737197782588000"
"14802","0697583595490170905950518352066411322848133","1013","4060741400007923322","Production","Full-time employee","Global Delivery","Global Delivery","1575849600000000","","true","1575538200000000","1737198127442000"
"14803","625162660564688830418962780981913750262498","4060741400007382351","4060741400007923323","Production","Full-time employee","Experience Engineering","Digital Engagement","1451260800000000","","true","1450945463000000","1737198551286000"
"14804","465880294582308451116228580030145107715","4060741400034237215","4060741400007923398","Production","Part-time employee","Enterprise Apps","Intelligent Enterprise","1664841600000000","","true","1664465400000000","1737203121683000"
"14805","770803258558190175953861462572454273096405","4060741400005179325","4060741400007923349","Production","Full-time employee","Cloud SysEng","Cloud","1687305600000000","","true","1687255507551000","1737203904217000"
"14806","88193647962587753017832911540889586493700","4060741400005179327","7770000000000169925","Production","Full-time employee","Cloud SysEng","Cloud","1642982400000000","","true","1642188900000000","1737219525100000"
"14807","10145207151406339370382808334330261663","1013","4060741400007923339","Production","Full-time employee","Global Delivery","Global Delivery","1638316800000000","1736208000000000","false","1638316800000000","1737219578692000"
"14808","20286424051440378849408976730719295","1013","4060741400009046535","Production","Full-time employee","Global Delivery","Global Delivery","1643673600000000","1733184000000000","false","1643673600000000","1737219596807000"
"14809","45551381351202267632634001411495347","4060741400005179326","4060741400007923349","Production","Full-time employee","Cloud SysEng","Cloud","1698019200000000","","true","1697615936258000","1737219976583000"
"14810","1459959887331550289958044288559461517","8050000000000001490","4060741400335399351","Production","Full-time employee","Cloud SysEng","Cloud","1446681600000000","","true","1446681600000000","1737224162511000"
"14811","0750799649912425571550314729224129205138515","1012","7770000000002524013","Production","Full-time employee","Global Delivery","Global Delivery","1621555200000000","1714953600000000","false","1612537843000000","1737225732485000"
"14812","737998550949806296934928862625713228619","4060741400007151467","4060741400049417778","Production","Full-time employee","Data Analytics","Data","1697414400000000","","true","1697192168995000","1737227124515000"
"14813","91737078338171657384861943033813061456616824","4060741400010084400","4060741400007923376","Production","Full-time employee","Enterprise Apps","Intelligent Enterprise","1705881600000000","","true","1705047486793000","1737332323862000"
"14814","32237338748284652405851855000173","1013","7770000000001943902","Production","Full-time employee","Global Delivery","Global Delivery","1727049600000000","","true","1726729790781000","1737372036360000"
"14815","7456957489261849206364149240697434823194564","4060741400010084401","7770000000002664354","Production","Full-time employee","Global Delivery","Global Delivery","1638316800000000","","true","1638316800000000","1737375540512000"
"14816","53643823281178965071341358353853038710540074813","1013","4060741400378686793","Production","Full-time employee","Data Analytics","Data","1550707200000000","","true","1543221300000000","1737380020646000"
"14817","116665652670562483897839778875124204","1012","4060741400007923323","Production","Full-time employee","Global Delivery","Global Delivery","1671062400000000","","true","1664496000000000","1737386580488000"
"14818","935567306400527026295011055363885149","4060741400010084401","4060741400389730225","Production","Full-time employee","Cloud SysEng","Cloud","1556496000000000","","true","1555431900000000","1737386891827000"
"14819","0183075023578985693108979040742563986083861","4000741400001402409","7770000000000115522","Production","Full-time employee","Data Analytics","Data","1696204800000000","","true","1693390686157000","1737389029444000"
"14820","685397468248906535493107660034095098","4060741400334097632","7770000000002740648","Non-production","Full-time employee","People Management","General and Administrative","1415577600000000","","true","1415368823000000","1737415225073000"
"14821","7288544552564980367907326433996132984673","1013","7770000000002650149","Production","Full-time employee","Global Delivery","Global Delivery","1667779200000000","","true","1667332500000000","1737415227446000"
"14822","37810397078000941533963203981063025701","1013","4060741400007923323","Production","Full-time employee","Experience Engineering","Digital Engagement","1514937600000000","","true","1513953377000000","1737415312039000"
"14823","7338731376941959451458641844085938454882","4000741400001402409","4060741400007923316","Production","Part-time employee","Global Delivery","Global Delivery","1427846400000000","","true","1424949153000000","1737422668717000"
"14824","8437583782669107617519285194315225111722116","1013","4060741400007923323","Production","Full-time employee","Experience Engineering","Digital Engagement","1616976000000000","","true","1616660700000000","1737422956306000"
"14825","9311163448575503383576962364251762642205933","1013","4060741400007923322","Production","Full-time employee","Global Delivery","Global Delivery","1623801600000000","","true","1623765609000000","1737443833910000"
"14826","39384975617107634323967663703823657","4000741400001402404","7770000000002744687","Production","Full-time employee","Testing","Quality Engineering","1561939200000000","","true","1561804054000000","1737460851759000"
"14827","6267007147837662134480933427093115410543286955","4000741400001402409","7770000000000193439","Production","Full-time employee","Intelligent Automation","Intelligent Enterprise","1620691200000000","","true","1619090400000000","1737465226843000"
"14828","069225218108014302443720557011778146827648177740","4060741400335633829","4060741400375569062","Production","Full-time employee","Salesforce","Digital Engagement","1617321600000000","","true","1617321600000000","1737477729618000"
"14829","09604722055236667365111327994358989360","4060741400335633827","4060741400375569062","Production","Full-time employee","Salesforce","Digital Engagement","1627862400000000","","true","1627862400000000","1737485280500000"
"14830","6298312272783697118318945603083041471","4060741400010084401","4060741400035457637","Production","Full-time employee","Security","Security","1661299200000000","","true","1660733400000000","1737506205914000"
"14831","625162660564688830418962780981913750262498","4060741400007382351","4060741400007923323","Production","Maternity leave","Experience Engineering","Digital Engagement","1451260800000000","","true","1450945463000000","1737509516739000"
"14832","04572752442323686908038291250082725012650353","8050000000000001490","7770000000000285198","Production","Full-time employee","Enterprise Apps","Intelligent Enterprise","1552867200000000","","true","1551189900000000","1737534845023000"
"14833","605523019192551808055710554815006448","4000741400001402409","4060741400007923316","Production","Full-time employee","Global Delivery","Global Delivery","1366243200000000","","true","1366007776000000","1737539880487000"
"14834","2481676255707059181468827526009999712365726","1013","4060741400007923359","Production","Full-time employee","Commerce","Digital Engagement","1614556800000000","","true","1614173100000000","1737540287811000"
"14835","258489503924016470246321395233507963","1013","4060741400007923322","Production","Full-time employee","Global Delivery","Global Delivery","1623801600000000","","true","1623765001000000","1737545698387000"
"14836","5931029046483650041538821353220156969718","4060741400010084401","4060741400335399351","Production","Full-time employee","Cloud SysEng","Cloud","1620172800000000","","true","1612423501000000","1737549713908000"
"14837","95902073451116897387377572543190650350","4000741400001402410","4060741400007923331","Production","Full-time employee","Global Delivery","Global Delivery","1623196800000000","","true","1622732101000000","1737594596181000"
"14838","942167717969100700457132553136910436113","4060741400311610516","4060741400007923367","Production","Full-time employee","Dedicated Delivery","Dedicated Delivery","1704326400000000","","true","1703727711925000","1737600720781000"
"14839","1871537731467598442773955847031285144127","8050000000000001490","7770000000000285198","Production","Full-time employee","Enterprise Apps","Intelligent Enterprise","1643760000000000","","true","1643117701000000","1737634024076000"
"14840","0511405690376034963112289786575593522729152","1013","4060741400007923323","Production","Full-time employee","Experience Engineering","Digital Engagement","1641254400000000","","true","1640268901000000","1737639240508000"
"14841","1617240396609524018945949172293521775","8050000000000001320","4060741400037637413","Production","Full-time employee","Data Analytics","Data","1469404800000000","","true","1467991455000000","1737641703849000"
"14842","634817423921716780518678416603991839653","1013","4060741400007923323","Production","Full-time employee","Experience Engineering","Digital Engagement","1603411200000000","","true","1602082500000000","1737642060564000"
"14843","7646793372187216900796135372422857541","4000741400001402409","4060741400007923322","Production","Full-time employee","Global Delivery","Global Delivery","1561939200000000","","true","1561727749000000","1737654410142000"
"14844","59080404272736953723318614723","4060741400034237215","4060741400034944001","Production","Full-time employee","Cloud Run","Cloud","1538352000000000","1737590400000000","true","1536170100000000","1737665070739000"
"14845","999985697838052374950311516412278653959","108","4060741400007923314","Non-production","Trainee","Global Education","General and Administrative","1652918400000000","","true","1652825100000000","1737721140375000"
"14846","2400299323373659907598538457263240788","4000741400001402410","4060741400007923331","Production","Full-time employee","Global Delivery","Global Delivery","1320105600000000","","true","1315982718000000","1737753203138000"
"14847","8437583782669107617519285194315225111722116","1013","4060741400007923323","Production","Full-time employee","Experience Engineering","Digital Engagement","1616976000000000","1737676800000000","true","1616660700000000","1737759645857000"
"14848","566783992025714343303650557285392256425217942","1013","7770000000000131092","Production","Full-time employee","Data Analytics","Data","1696204800000000","1737676800000000","true","1692875129877000","1737760647194000"
"14849","32603858135921865759814250179680866","8050000000000001491","7770000000000285198","Production","Full-time employee","Enterprise Apps","Intelligent Enterprise","1648771200000000","","true","1648644001000000","1737763354806000"
"14850","53643823281178965071341358353853038710540074813","1013","4060741400378686793","Production","Maternity leave","Data Analytics","Data","1550707200000000","","true","1543221300000000","1737778645989000"
"14851","2680907532381882296726867740840744090740792778","4000741400001402373","4060741400007923318","Non-production","Full-time employee","Solution Practice Office","Sales","1176681600000000","","true","1176681600000000","1737926378295000"
"14852","239298823223815643222510872028814281393","4060741400007382353","4060741400007923316","Production","Full-time employee","Dedicated Delivery","Dedicated Delivery","1545004800000000","","true","1544608500000000","1737940427630000"
"14853","989203105845776419333558187171496650696914312","4060741400335633829","4060741400007923363","Production","Full-time employee","Salesforce","Digital Engagement","1618790400000000","","true","1618790400000000","1737962947104000"
"14854","22063948156617475225737843134909490","1013","4060741400007923323","Production","Full-time employee","Experience Engineering","Digital Engagement","1577923200000000","","true","1566308404000000","1737992766664000"
"14855","51202503390168556036324243985480688672321030","4060741400037048360","4060741400335399362","Non-production","Full-time employee","EPAM Anywhere","General and Administrative","1648080000000000","","true","1647219022000000","1738000802772000"
"14856","832668885197236093575069053962696536","4060741400326561493","4060741400007923366","Non-production","Extended leave","Global Education","General and Administrative","1307577600000000","1741478400000000","true","1307520372000000","1738005920214000"
"14857","1554034928615194535014262986344749687","4060741400335633826","4060741400375569062","Production","Full-time employee","Salesforce","Digital Engagement","1617321600000000","1713744000000000","false","1617321600000000","1738006834787000"
"14858","4555279789126132374044871961577","4000741400001402404","4060741400007923318","Production","Full-time employee","Global Delivery","Global Delivery","1626652800000000","1732838400000000","false","1626274200000000","1738008532667000"
"14859","698697331186208073311028112493894717","4060741400010085671","4060741400050999655","Production","Full-time employee","Cloud Run","Cloud","1616371200000000","1724976000000000","false","1615745706000000","1738008580307000"
"14860","7330592182945974379669162287659100294","4060741400005179326","7770000000000116063","Production","Full-time employee","Salesforce","Digital Engagement","1697155200000000","1715731200000000","false","1696275848313000","1738008912142000"
"14861","8443695446799842627882440020985571554726704","4060741400010084400","4060741400335399351","Production","Full-time employee","Cloud SysEng","Cloud","1538956800000000","1725235200000000","false","1537344902000000","1738009434537000"
"14862","9395685456395976485777336520094764","1013","4060741400007923359","Production","Full-time employee","Global Delivery","Global Delivery","1662336000000000","1735603200000000","false","1661526600000000","1738009793822000"
"14863","2015358703338905274772761722192165849","4060741400007151466","4060741400037637413","Production","Full-time employee","Data Analytics","Data","1666569600000000","1724284800000000","false","1666105213000000","1738012291660000"
"14864","6602108584786304281356637476828593","4060741400010084401","4060741400007923325","Production","Full-time employee","Cloud SysEng","Cloud","1635984000000000","1733184000000000","false","1635259844000000","1738014337163000"
"14865","2065867643085383591108303144136375216340888","4060741400010084401","4060741400007923354","Production","Full-time employee","Cloud SysEng","Cloud","1643673600000000","1731628800000000","false","1643091992000000","1738015402240000"
"14866","275573148216956253427447627956645601513","4060741400376470171","4060741400321690541","Production","Full-time employee","Testing","Quality Engineering","1633046400000000","1722556800000000","false","1632304200000000","1738015474725000"
"14867","574571344326396168643710443291622475273","4000741400001402409","4060741400007923359","Production","Full-time employee","Global Delivery","Global Delivery","1683158400000000","1725321600000000","false","1681939826905000","1738017259490000"
"14868","247965001055768664220429266542135554975870","4060741400010084400","4060741400007923354","Production","Full-time employee","Cloud SysEng","Cloud","1591315200000000","1723593600000000","false","1591020601000000","1738017651264000"
"14869","64354876255357336330472852878306805235274994","4060741400005179326","7770000000000169925","Production","Full-time employee","Enterprise Apps","Intelligent Enterprise","1667260800000000","1726790400000000","false","1666608000000000","1738018302154000"
"14870","06106691990606765654332565962776294","1013","4060741400007923339","Production","Full-time employee","Mobility","Digital Engagement","1695859200000000","1729468800000000","false","1695080771277000","1738018342477000"
"14871","37266854169178557359982696805515253","4000741400001402409","4060741400007923423","Production","Full-time employee","API & Integration","Intelligent Enterprise","1622419200000000","1731369600000000","false","1621365600000000","1738019073095000"
"14872","0691691988296520541013138525152228448749307","4000741400001402409","4060741400007923322","Production","Full-time employee","Global Delivery","Global Delivery","1600041600000000","1729641600000000","false","1599495600000000","1738019085624000"
"14873","17848648471345445512317438254984133073555","1013","4060741400007923344","Production","Full-time employee","Global Delivery","Global Delivery","1646006400000000","","true","1645743600000000","1738019222942000"
"14874","10234645012947348721639036133491011457","4060741400010084401","4060741400007923339","Production","Full-time employee","Mobility","Digital Engagement","1689552000000000","1711065600000000","false","1688500826860000","1738019317405000"
"14875","5293726714034610354880043864497723279","1013","4060741400007923359","Production","Full-time employee","Global Delivery","Global Delivery","1652054400000000","1727654400000000","false","1651564200000000","1738019321455000"
"14876","518621384916524496365692708913974196956","4000741400001402409","4060741400007923322","Production","Full-time employee","Global Delivery","Global Delivery","1624233600000000","1710720000000000","false","1624233600000000","1738020610559000"
"14877","421526618963275354661879194957910978224092383","4060741400010084399","4060741400335399357","Production","Full-time employee","Cloud Run","Cloud","1664582400000000","1736035200000000","false","1663400402000000","1738021774694000"
"14878","8785951388436027769717907791116567219","4060741400007382361","4060741400378686797","Production","Full-time employee","Data Analytics","Data","1650844800000000","1733356800000000","false","1650369600000000","1738022288544000"
"14879","0039219532631494717431468447773371681","4060741400005179327","7770000000000116063","Production","Full-time employee","Salesforce","Digital Engagement","1631491200000000","1724976000000000","false","1631015400000000","1738022529867000"
"14880","34728602626411107649186307413313841605","1013","4060741400007923316","Production","Full-time employee","Global Delivery","Global Delivery","1652659200000000","1722556800000000","false","1651599001000000","1738024362581000"
"14881","025879881736793131804331031919316485","4000741400001402409","4060741400007923308","Production","Full-time employee","Digital Marketing","Digital Engagement","1625443200000000","1735430400000000","false","1624890300000000","1738025219726000"
"14882","1339690463568509910280222299719956","4060741400334097633","4060741400376314387","Non-production","Full-time employee","People Management","General and Administrative","1687996800000000","1719792000000000","false","1687818608283000","1738025528906000"
"14883","874990641329128604121601206115413205539189","4060741400005179325","7770000000000169925","Production","Full-time employee","Enterprise Apps","Intelligent Enterprise","1728864000000000","1736467200000000","false","1728560642501000","1738025565631000"
"14884","95930391429815102542348424906204819767","1013","4060741400007923323","Production","Full-time employee","Experience Engineering","Digital Engagement","1686700800000000","1732838400000000","false","1686570322570000","1738026265931000"
"14885","780141753048107699746671845475783574762","4000741400001402409","4060741400007923322","Production","Full-time employee","Global Delivery","Global Delivery","1632096000000000","1725580800000000","false","1631212500000000","1738026863872000"
"14886","789038416174520700725683554894288033632296","4060741400005179326","7770000000000169928","Production","Full-time employee","Infrastructure & Operations","Infrastructure & Operations","1612137600000000","1719705600000000","false","1610960700000000","1738027075062000"
"14887","7490286907248425407159205488319870007228","1013","4060741400390384714","Production","Full-time employee","Mobility","Digital Engagement","1627862400000000","1730332800000000","false","1622812801000000","1738027254023000"
"14888","015972777473168347578889201174561190","4060741400309298944","4060741400007923377","Production","Subcontractor","Enterprise Apps","Intelligent Enterprise","1723420800000000","1734048000000000","false","1723210740302000","1738028280426000"
"14889","470676799909496473182361778201770508930","1013","4060741400049417778","Production","Full-time employee","Data Analytics","Data","1646092800000000","1719705600000000","false","1645522235000000","1738029494763000"
"14890","9569162053606340749920877056009129676119","4060741400010084400","4060741400007923376","Production","Full-time employee","Enterprise Apps","Intelligent Enterprise","1518998400000000","1707436800000000","false","1518589463000000","1738030322629000"
"14891","845021617061264504811887206836626643235113","4000741400001402404","4060741400007923318","Production","Full-time employee","Global Delivery","Global Delivery","1624924800000000","1735603200000000","false","1622786700000000","1738030585603000"
"14892","16789779897466884777167599013719855043","1013","4060741400378686793","Production","Full-time employee","Data Analytics","Data","1609113600000000","1736467200000000","false","1608818100000000","1738032868571000"
"14893","162285464249862057618194654667429465823502377","4060741400334095794","4060741400376314387","Non-production","Full-time employee","People Management","General and Administrative","1708300800000000","1719446400000000","false","1708013150211000","1738033346125000"
