"_offset","employee_id","job_function_id","primary_skill_id","production_category","employment_status","org_category","org_category_type","work_start_micros","work_end_micros","is_active","_created_micros","_updated_micros"
"36","23358485675859689505679874001351214","4060741400007382352","4060741400007923391","Production","Full-time employee","Enterprise Apps","Intelligent Enterprise","1128902400000000","","false","1128083190000000","1128083190000000"
"37","5822244264946183270825142568135510427510","4000741400001402409","4060741400007923355","Production","Full-time employee","Global Delivery","Global Delivery","1136246400000000","","false","1131463571000000","1131580800000000"
"38","608215426999554707428023230358708134416274","108","42","Production","Full-time employee","Global Delivery","Global Delivery","1112572800000000","","true","1087219288000000","1133308800000000"
"39","293471066190455859842640150609459059962652414","4","4060741400007923382","Production","Full-time employee","Enterprise Apps","Intelligent Enterprise","1061164800000000","","true","1061164800000000","1135814400000000"
"40","15322152348309533107803141743757561074","1022","247","Production","Full-time employee","Global Delivery","Global Delivery","1059696000000000","","true","1059476398000000","1136851200000000"
"41","92967280848722012574434944099567372697344","1022","4060741400042739253","Production","Full-time employee","Global Delivery","Global Delivery","1074470400000000","","true","1073655294000000","1136851200000000"
"42","81841312365195540056415278606498007395","4000629602170011143","600","Production","Full-time employee","Global Delivery","Global Delivery","1076889600000000","","true","1076889600000000","1137024000000000"
"43","57523802512388053583868583527391934469880","1012","42","Production","Full-time employee","Global Delivery","Global Delivery","1117584000000000","","true","1117584000000000","1138320000000000"
"44","0168351774585238407918728766000786","106","4060741400042739253","Production","Full-time employee","Global Delivery","Global Delivery","1078790400000000","","true","1076933640000000","1146096000000000"
"45","64443968967409304584294726204766809","1013","42","Production","Full-time employee","Global Delivery","Global Delivery","1050883200000000","","true","1050416691000000","1147219200000000"
"46","3046834681832196756077129677761048500102","1021","247","Production","Full-time employee","Global Delivery","Global Delivery","1120176000000000","","true","1120176000000000","1147392000000000"
"47","79965513795096823602561432782099996962","4060741400029899545","327","Production","Full-time employee","Global Delivery","Global Delivery","1086566400000000","","true","1086330119000000","1147737600000000"
"48","405768529638807388862419914542759804314","4060741400007382351","4060741400007923316","Production","Full-time employee","Global Delivery","Global Delivery","1151971200000000","","false","1150466982000000","1150466982000000"
"49","405768529638807388862419914542759804314","1011","4060741400042739253","Production","Full-time employee","Global Delivery","Global Delivery","1151971200000000","","true","1150466982000000","1151971200000000"
"50","272058500293278615806916489182831706024123979","4060741400005179327","4060741400007923316","Production","Full-time employee","Global Delivery","Global Delivery","1152489600000000","","false","1151999148000000","1151999148000000"
"51","4977069120913489778004070619200971106388","4000629602170009682","1250","Production","Full-time employee","Business Systems and Services","General and Administrative","1112313600000000","","true","1112313600000000","1152057600000000"
"52","63826951165761549870820471517504813765733100","4000741400001402409","4060741400007923322","Production","Full-time employee","Global Delivery","Global Delivery","1153699200000000","","false","1153322605000000","1153440000000000"
"53","45741951609131994372736019759702077223392140","1013","327","Production","Full-time employee","Global Delivery","Global Delivery","1065571200000000","","true","1065449793000000","1153785600000000"
"54","431996704768064131586330430086346585008","1013","42","Production","Full-time employee","Global Delivery","Global Delivery","958089600000000","","true","958089600000000","1153785600000000"
"55","23358485675859689505679874001351214","4","4060741400042739253","Production","Full-time employee","Enterprise Apps","Intelligent Enterprise","1128902400000000","","true","1128083190000000","1153785600000000"
"56","6242052734026987263031514383651561244503","4060741400007382351","4060741400007923322","Production","Full-time employee","Global Delivery","Global Delivery","1154908800000000","","false","1154337667000000","1154337667000000"
"57","321222138562520927118984989754971511103465","1022","247","Production","Full-time employee","Global Delivery","Global Delivery","957916800000000","","true","957916800000000","1154908800000000"
"58","41118975297884459972126854450515453070224","4060741400029899545","4060741400042739253","Non-production","Full-time employee","Dedicated Delivery","Dedicated Delivery","1075680000000000","","true","1075480751000000","1155286271000000"
"59","1916475920156229179085925258176901856679981","4060741400029899545","4060741400042739253","Production","Full-time employee","Global Delivery","Global Delivery","1007337600000000","","true","1007337600000000","1155513600000000"
"60","81841312365195540056415278606498007395","4000629602170011210","600","Production","Full-time employee","Global Delivery","Global Delivery","1076889600000000","","true","1076889600000000","1156377600000000"
"61","4731737167257487172347047185138772336","4060741400309298943","4060741400007923388","Production","Full-time employee","CTO Office","General and Administrative","1157068800000000","","false","1153406332000000","1156809600000000"
"62","0873013591305128904285842144290793066918","4000741400001402409","4060741400007923316","Production","Full-time employee","Global Delivery","Global Delivery","1157328000000000","","false","1156857848000000","1156857848000000"
"63","272058500293278615806916489182831706024123979","1011","4060741400042739253","Production","Full-time employee","Global Delivery","Global Delivery","1152489600000000","","true","1151999148000000","1157068800000000"
"64","63826951165761549870820471517504813765733100","108","48","Production","Trainee","Global Delivery","Global Delivery","1153699200000000","","true","1153322605000000","1157328000000000"
"65","0873013591305128904285842144290793066918","108","4060741400042739253","Production","Part-time employee","Global Delivery","Global Delivery","1157328000000000","","true","1156857848000000","1157328000000000"
"66","41858505167197046402767193031633349788839584","108","42","Production","Trainee","Global Delivery","Global Delivery","1153094400000000","","true","1153094400000000","1157328000000000"
"67","4731737167257487172347047185138772336","8","4060741400042739253","Production","Part-time employee","CTO Office","General and Administrative","1157068800000000","","true","1153406332000000","1157500800000000"
"68","02052899701085189788194783442867","4060741400005179325","4060741400007923316","Production","Full-time employee","Global Delivery","Global Delivery","1157932800000000","","false","1157526555000000","1157526555000000"
"69","402974647928170860667317512053418722832","1012","42","Production","Full-time employee","Global Delivery","Global Delivery","1063843200000000","","true","1063843200000000","1159401600000000"
"70","6242052734026987263031514383651561244503","108","48","Production","Part-time employee","Global Delivery","Global Delivery","1154908800000000","","true","1154337667000000","1159488000000000"
"71","53422607367229041150576010607889763776823262","107","4060741400042739253","Production","Full-time employee","Global Delivery","Global Delivery","1161734400000000","","true","1161734400000000","1161734400000000"
"72","9750287147646385606804107159867636689734","107","247","Production","Subcontractor","Global Delivery","Global Delivery","1161734400000000","","true","1161734400000000","1162339200000000"
"73","53422607367229041150576010607889763776823262","1011","4060741400042739253","Production","Full-time employee","Global Delivery","Global Delivery","1161734400000000","","true","1161734400000000","1163548800000000"
"74","9750287147646385606804107159867636689734","1021","247","Production","Subcontractor","Global Delivery","Global Delivery","1161734400000000","","true","1161734400000000","1163548800000000"
"75","608215426999554707428023230358708134416274","1011","42","Production","Full-time employee","Global Delivery","Global Delivery","1112572800000000","","true","1087219288000000","1164067200000000"
"76","272058500293278615806916489182831706024123979","1011","4060741400042739253","Production","Part-time employee","Global Delivery","Global Delivery","1152489600000000","","true","1151999148000000","1164153600000000"
"77","8803986240047364821369592650009728","5","327","Non-production","Full-time employee","Global Delivery","Global Delivery","937785600000000","","true","937785600000000","1164153600000000"
"78","02052899701085189788194783442867","1012","4060741400042739253","Production","Full-time employee","Global Delivery","Global Delivery","1157932800000000","","true","1157526555000000","1164153600000000"
"79","7913925072621168214385075334704702119","1013","4060741400042739253","Production","Full-time employee","Global Delivery","Global Delivery","1157068800000000","","true","1157068800000000","1164153600000000"
"80","93326237771668616890451527476678221169791","4060741400029899545","4060741400042739253","Production","Full-time employee","Global Delivery","Global Delivery","916444800000000","","true","916444800000000","1164153600000000"
"81","68682486724510103194831738449356624048","106","327","Production","Full-time employee","Global Delivery","Global Delivery","957225600000000","","true","957225600000000","1164326400000000"
"82","82277334981675417344888016573367106363331","1012","42","Production","Full-time employee","Global Delivery","Global Delivery","1065657600000000","","true","1063985515000000","1164844800000000"
"83","5822244264946183270825142568135510427510","1011","48","Production","Full-time employee","Global Delivery","Global Delivery","1136246400000000","","true","1131463571000000","1164844800000000"
"84","321222138562520927118984989754971511103465","1022","247","Production","Maternity leave","Global Delivery","Global Delivery","957916800000000","","true","957916800000000","1164931200000000"
"85","979732165016190762796930798467926512803731","1011","16","Production","Full-time employee","Global Delivery","Global Delivery","1165363200000000","","true","1165363200000000","1165363200000000"
"86","1279990641080763151157366576830338895761199","108","49","Production","Trainee","Global Delivery","Global Delivery","1166140800000000","","true","1166140800000000","1166140800000000"
"87","819349341935513186965150146549493722994","1021","247","Production","Full-time employee","Global Delivery","Global Delivery","1125532800000000","","true","1124713032000000","1166486400000000"
"88","819349341935513186965150146549493722994","4000741400001402398","247","Production","Full-time employee","Global Delivery","Global Delivery","1125532800000000","","true","1124713032000000","1167609600000000"
"89","41858505167197046402767193031633349788839584","1011","42","Production","Part-time employee","Global Delivery","Global Delivery","1153094400000000","","true","1153094400000000","1167609600000000"
"90","608215426999554707428023230358708134416274","1012","42","Production","Full-time employee","Global Delivery","Global Delivery","1112572800000000","","true","1087219288000000","1167609600000000"
"91","0168351774585238407918728766000786","4000741400001402420","4060741400042739253","Production","Full-time employee","Global Delivery","Global Delivery","1078790400000000","","true","1076933640000000","1167609600000000"
"92","82277334981675417344888016573367106363331","1013","42","Production","Full-time employee","Global Delivery","Global Delivery","1065657600000000","","true","1063985515000000","1167609600000000"
"93","7636310168807732736023971389528637111834528464","1012","15","Production","Full-time employee","Global Delivery","Global Delivery","1120435200000000","","true","1120435200000000","1167609600000000"
"94","81841312365195540056415278606498007395","4","600","Production","Full-time employee","Global Delivery","Global Delivery","1076889600000000","","true","1076889600000000","1167609600000000"
"95","1279990641080763151157366576830338895761199","1011","49","Production","Trainee","Global Delivery","Global Delivery","1166140800000000","","true","1166140800000000","1167609600000000"
"96","0873013591305128904285842144290793066918","1011","4060741400042739253","Production","Part-time employee","Global Delivery","Global Delivery","1157328000000000","","true","1156857848000000","1167609600000000"
"97","23358485675859689505679874001351214","4000741400001402404","4060741400042739253","Production","Full-time employee","Enterprise Apps","Intelligent Enterprise","1128902400000000","","true","1128083190000000","1167609600000000"
"98","6242052734026987263031514383651561244503","1011","48","Production","Part-time employee","Global Delivery","Global Delivery","1154908800000000","","true","1154337667000000","1167609600000000"
"99","45741951609131994372736019759702077223392140","4000741400001402389","327","Production","Full-time employee","Global Delivery","Global Delivery","1065571200000000","","true","1065449793000000","1167609600000000"
"100","79965513795096823602561432782099996962","4000741400001402391","327","Production","Full-time employee","Global Delivery","Global Delivery","1086566400000000","","true","1086330119000000","1167609600000000"
"101","5822244264946183270825142568135510427510","1012","48","Production","Full-time employee","Global Delivery","Global Delivery","1136246400000000","","true","1131463571000000","1167609600000000"
"102","402974647928170860667317512053418722832","1013","42","Production","Full-time employee","Global Delivery","Global Delivery","1063843200000000","","true","1063843200000000","1167868800000000"
"103","293471066190455859842640150609459059962652414","4000741400001402389","4060741400007923382","Production","Full-time employee","Enterprise Apps","Intelligent Enterprise","1061164800000000","","true","1061164800000000","1168214400000000"
"104","4731737167257487172347047185138772336","4000741400001402392","4060741400042739253","Production","Part-time employee","CTO Office","General and Administrative","1157068800000000","","true","1153406332000000","1170115200000000"
"105","3046834681832196756077129677761048500102","4000741400001402398","247","Production","Full-time employee","Global Delivery","Global Delivery","1120176000000000","","true","1120176000000000","1170288000000000"
"106","5608126537654398645462638319002892","4060741400007382351","4060741400007923322","Production","Full-time employee","Resource Development","General and Administrative","1170633600000000","","false","1170424180000000","1170424180000000"
"107","5608126537654398645462638319002892","1011","42","Production","Part-time employee","Resource Development","General and Administrative","1170633600000000","","true","1170424180000000","1170633600000000"
"108","979732165016190762796930798467926512803731","1012","16","Production","Full-time employee","Global Delivery","Global Delivery","1165363200000000","","true","1165363200000000","1170720000000000"
"109","1660017897055492513457135113819096089941697202","4060741400007382351","4060741400007923318","Production","Full-time employee","Global Delivery","Global Delivery","1171238400000000","","false","1170770334000000","1170806400000000"
"110","9781219342033396029129783124609567","1011","42","Production","Part-time employee","Global Delivery","Global Delivery","1164931200000000","","true","1164931200000000","1171497600000000"
"111","68682486724510103194831738449356624048","4000741400001402389","327","Production","Full-time employee","Global Delivery","Global Delivery","957225600000000","","true","957225600000000","1172188800000000"
"112","1445191806344635145094103668093854","4000741400001605992","4060741400042739253","Production","Full-time employee","Enterprise Apps","Intelligent Enterprise","1172534400000000","","true","1172534400000000","1172534400000000"
"113","9750287147646385606804107159867636689734","4000741400001402403","247","Production","Subcontractor","Global Delivery","Global Delivery","1161734400000000","","true","1161734400000000","1173744000000000"
"114","63826951165761549870820471517504813765733100","1011","48","Production","Part-time employee","Global Delivery","Global Delivery","1153699200000000","","true","1153322605000000","1173916800000000"
"115","272058500293278615806916489182831706024123979","1012","4060741400042739253","Production","Part-time employee","Global Delivery","Global Delivery","1152489600000000","","true","1151999148000000","1174089600000000"
"116","93326237771668616890451527476678221169791","4000741400001402391","4060741400042739253","Production","Full-time employee","Global Delivery","Global Delivery","916444800000000","","true","916444800000000","1174089600000000"
"117","5340963644353895138053102519718903137","4060741400007382352","4060741400007923322","Production","Full-time employee","Global Delivery","Global Delivery","1174348800000000","","false","1174059574000000","1174089600000000"
"118","74719698277054223821709416673284298343868","4000741400001402409","4060741400009046534","Production","Full-time employee","Global Delivery","Global Delivery","1176681600000000","","false","1176194401000000","1176194401000000"
"119","4731737167257487172347047185138772336","4000741400001402392","4060741400042739253","Production","Full-time employee","CTO Office","General and Administrative","1157068800000000","","true","1153406332000000","1176508800000000"
"120","2680907532381882296726867740840744090740792778","4000741400001402386","600","Non-production","Full-time employee","Business Systems and Services","General and Administrative","1176681600000000","","true","1176681600000000","1176681600000000"
"121","342562182758720248863236096114212026","1011","42","Production","Part-time employee","Global Delivery","Global Delivery","1164931200000000","","true","1164931200000000","1177459200000000"
"122","1279990641080763151157366576830338895761199","1012","49","Production","Full-time employee","Global Delivery","Global Delivery","1166140800000000","","true","1166140800000000","1179792000000000"
"123","50443513614298752992666012304515608729824461","4000741400001402410","4060741400007923347","Production","Full-time employee","Global Delivery","Global Delivery","1180915200000000","","false","1180703050000000","1180703050000000"
"124","5608126537654398645462638319002892","1011","42","Production","Part-time employee","Global Delivery","Global Delivery","1170633600000000","","true","1170424180000000","1181174400000000"
"125","83635181059914754861518545393492501248923","4000741400001402409","4060741400007923316","Production","Full-time employee","Global Delivery","Global Delivery","1181520000000000","","false","1181199212000000","1181199212000000"
"126","6321448409407622936397813117263313573498","4000741400001402409","4060741400007923316","Production","Full-time employee","Global Delivery","Global Delivery","1181520000000000","","false","1181130713000000","1181260800000000"
"127","598505926647971976068834564255896058559737905","4060741400007382351","4060741400007923316","Production","Full-time employee","Resource Development","General and Administrative","1181520000000000","","false","1181304755000000","1181304755000000"
"128","6321448409407622936397813117263313573498","1013","4060741400042739253","Production","Full-time employee","Global Delivery","Global Delivery","1181520000000000","","true","1181130713000000","1181520000000000"
"129","9017568722120744118381988035249469119953725172","4060741400007382351","4060741400007923323","Production","Full-time employee","Global Delivery","Global Delivery","1183334400000000","","false","1181304384000000","1181520000000000"
"130","6242052734026987263031514383651561244503","1011","48","Production","Full-time employee","Global Delivery","Global Delivery","1154908800000000","","true","1154337667000000","1182124800000000"
"131","53422607367229041150576010607889763776823262","1012","4060741400042739253","Production","Full-time employee","Global Delivery","Global Delivery","1161734400000000","","true","1161734400000000","1182211200000000"
"132","9766570879596422964764479127152556722","4000741400001402379","4060741400007923328","Production","Full-time employee","Global Delivery","Global Delivery","1182384000000000","","false","1182344812000000","1182344812000000"
"133","5608126537654398645462638319002892","1011","42","Production","Full-time employee","Global Delivery","Global Delivery","1170633600000000","","true","1170424180000000","1183334400000000"
"134","342562182758720248863236096114212026","1011","42","Production","Full-time employee","Global Delivery","Global Delivery","1164931200000000","","true","1164931200000000","1183507200000000"
"135","9781219342033396029129783124609567","1011","42","Production","Full-time employee","Global Delivery","Global Delivery","1164931200000000","","true","1164931200000000","1183593600000000"
"136","83635181059914754861518545393492501248923","1013","4060741400042739253","Production","Full-time employee","Global Delivery","Global Delivery","1181520000000000","","true","1181199212000000","1183939200000000"
"137","63826951165761549870820471517504813765733100","1011","48","Production","Full-time employee","Global Delivery","Global Delivery","1153699200000000","","true","1153322605000000","1184025600000000"
"138","50443513614298752992666012304515608729824461","107","42","Production","Subcontractor","Global Delivery","Global Delivery","1180915200000000","","true","1180703050000000","1185580800000000"
"139","598505926647971976068834564255896058559737905","1011","4060741400042739253","Production","Part-time employee","Resource Development","General and Administrative","1181520000000000","","true","1181304755000000","1185580800000000"
"140","41858505167197046402767193031633349788839584","1011","42","Production","Full-time employee","Global Delivery","Global Delivery","1153094400000000","","true","1153094400000000","1185580800000000"
"141","255464934342796304935034700777270724492","1011","4060741400042739253","Production","Part-time employee","Resource Development","General and Administrative","1180915200000000","","true","1180915200000000","1185580800000000"
"142","4977069120913489778004070619200971106388","4000741400001402420","1250","Production","Full-time employee","Business Systems and Services","General and Administrative","1112313600000000","","true","1112313600000000","1185753600000000"
"143","9017568722120744118381988035249469119953725172","1011","4060741400042739253","Production","Part-time employee","Global Delivery","Global Delivery","1183334400000000","","true","1181304384000000","1185840000000000"
"144","92967280848722012574434944099567372697344","4000741400001402384","4060741400042739253","Production","Full-time employee","Global Delivery","Global Delivery","1074470400000000","","true","1073655294000000","1185926400000000"
"145","598505926647971976068834564255896058559737905","1011","4060741400042739253","Production","Part-time employee","Global Delivery","Global Delivery","1181520000000000","","true","1181304755000000","1185926400000000"
"146","5340963644353895138053102519718903137","4000741400001402420","42","Production","Full-time employee","Global Delivery","Global Delivery","1174348800000000","","true","1174059574000000","1185926400000000"
"147","50443513614298752992666012304515608729824461","1011","42","Production","Full-time employee","Global Delivery","Global Delivery","1180915200000000","","true","1180703050000000","1186012800000000"
"148","57523802512388053583868583527391934469880","1013","42","Production","Full-time employee","Global Delivery","Global Delivery","1117584000000000","","true","1117584000000000","1186099200000000"
"149","083283748042777527086886580089763","4060741400309298945","4060741400007923388","Production","Full-time employee","Enterprise Apps","Intelligent Enterprise","1187740800000000","","false","1187592118000000","1187592118000000"
"150","94384105982021085707547626736681","4060741400007382351","4060741400007923316","Production","Full-time employee","Resource Development","General and Administrative","1187740800000000","","false","1187623881000000","1187654400000000"
"151","94384105982021085707547626736681","1011","4060741400042739253","Production","Part-time employee","Resource Development","General and Administrative","1187740800000000","","true","1187623881000000","1187740800000000"
"152","1660017897055492513457135113819096089941697202","4000741400001402411","600","Production","Full-time employee","Global Delivery","Global Delivery","1171238400000000","","true","1170770334000000","1187943900000000"
"153","405768529638807388862419914542759804314","1012","4060741400042739253","Production","Full-time employee","Global Delivery","Global Delivery","1151971200000000","","true","1150466982000000","1187943900000000"
"154","0873013591305128904285842144290793066918","1011","4060741400042739253","Production","Full-time employee","Global Delivery","Global Delivery","1157328000000000","","true","1156857848000000","1188172800000000"
"155","272058500293278615806916489182831706024123979","1012","4060741400042739253","Production","Full-time employee","Global Delivery","Global Delivery","1152489600000000","","true","1151999148000000","1188345600000000"
"156","5608126537654398645462638319002892","1011","42","Production","Part-time employee","Global Delivery","Global Delivery","1170633600000000","","true","1170424180000000","1188864000000000"
"157","598505926647971976068834564255896058559737905","1011","4060741400042739253","Production","Full-time employee","Global Delivery","Global Delivery","1181520000000000","","true","1181304755000000","1188950400000000"
"158","81841312365195540056415278606498007395","4000741400001402386","600","Production","Full-time employee","Global Delivery","Global Delivery","1076889600000000","","true","1076889600000000","1189382400000000"
"159","608215426999554707428023230358708134416274","1013","42","Production","Full-time employee","Global Delivery","Global Delivery","1112572800000000","","true","1087219288000000","1192147200000000"
"160","9750287147646385606804107159867636689734","4000741400001402398","247","Production","Subcontractor","Global Delivery","Global Delivery","1161734400000000","","true","1161734400000000","1192406400000000"
"161","3593909243126808150532679635845110747","4060741400309298944","120","Production","Full-time employee","Resource Development","General and Administrative","1192665600000000","","false","1188898743000000","1192579200000000"
"162","3593909243126808150532679635845110747","108","4060741400042739253","Production","Full-time employee","Resource Development","General and Administrative","1192665600000000","","true","1188898743000000","1192665600000000"
"163","15322152348309533107803141743757561074","4000741400001402384","247","Production","Full-time employee","Global Delivery","Global Delivery","1059696000000000","","true","1059476398000000","1192665600000000"
"164","4515622240576070819539055873120299","4060741400007382351","4060741400007923322","Production","Full-time employee","Resource Development","General and Administrative","1193184000000000","","false","1192804797000000","1193011200000000"
"165","94384105982021085707547626736681","1011","4060741400042739253","Production","Part-time employee","Global Delivery","Global Delivery","1187740800000000","","true","1187623881000000","1193270400000000"
"166","3593909243126808150532679635845110747","108","4060741400042739253","Production","Full-time employee","Global Delivery","Global Delivery","1192665600000000","","true","1188898743000000","1193875200000000"
"167","94384105982021085707547626736681","1011","4060741400042739253","Production","Full-time employee","Global Delivery","Global Delivery","1187740800000000","","true","1187623881000000","1193875200000000"
"168","4515622240576070819539055873120299","1011","48","Production","Part-time employee","Resource Development","General and Administrative","1193184000000000","","true","1192804797000000","1193875200000000"
"169","41858505167197046402767193031633349788839584","1012","42","Production","Full-time employee","Global Delivery","Global Delivery","1153094400000000","","true","1153094400000000","1193875200000000"
"170","342562182758720248863236096114212026","1012","42","Production","Full-time employee","Global Delivery","Global Delivery","1164931200000000","","true","1164931200000000","1193875200000000"
"171","57523802512388053583868583527391934469880","4000741400001402409","42","Production","Full-time employee","Global Delivery","Global Delivery","1117584000000000","","true","1117584000000000","1194307200000000"
"172","342562182758720248863236096114212026","1011","42","Production","Full-time employee","Global Delivery","Global Delivery","1164931200000000","","true","1164931200000000","1194912000000000"
"173","272058500293278615806916489182831706024123979","1012","4060741400042739253","Production","Part-time employee","Global Delivery","Global Delivery","1152489600000000","","true","1151999148000000","1195084800000000"
"174","92967280848722012574434944099567372697344","4000741400001402379","4060741400042739253","Production","Full-time employee","Global Delivery","Global Delivery","1074470400000000","","true","1073655294000000","1195603200000000"
"175","098616760675941977492513827795607884","108","247","Production","Trainee","Resource Development","General and Administrative","1196035200000000","","true","1196035200000000","1196035200000000"
"176","098616760675941977492513827795607884","108","247","Production","Trainee","Global Delivery","Global Delivery","1196035200000000","","true","1196035200000000","1196467200000000"
"177","4731737167257487172347047185138772336","4000741400001402392","4060741400042739253","Production","Full-time employee","Enterprise Apps","Intelligent Enterprise","1157068800000000","","true","1153406332000000","1196467200000000"
"178","51034117798268579236723394444526574229477","4000741400001402403","247","Production","Full-time employee","Global Delivery","Global Delivery","1184544000000000","","true","1184544000000000","1197417600000000"
"179","3638556875349585775663787402944585485","4000741400001402416","42","Production","Full-time employee","Dedicated Delivery","Dedicated Delivery","1187568000000000","","true","1187568000000000","1198675383000000"
"180","3593909243126808150532679635845110747","4000741400001605990","4060741400042739253","Production","Full-time employee","Global Delivery","Global Delivery","1192665600000000","","true","1188898743000000","1199145600000000"
