"_offset","employee_id","job_function_id","primary_skill_id","production_category","employment_status","org_category","org_category_type","work_start_micros","work_end_micros","is_active","_created_micros","_updated_micros"
"14999","64691573944795484056625414148172281149","4000741400001402409","4060741400007923323","Production","Full-time employee","Experience Engineering","Digital Engagement","1470096000000000","","true","1467795615000000","1738384262405000"
"15000","3179943995850537594828621204078084771909442","4060741400005179327","7770000000000169928","Production","Subcontractor","Cloud SysEng","Cloud","1477872000000000","","true","1477553778000000","1738384280451000"
"15001","6597368803669371210336737196394687196","4000741400001402395","4060741400007923323","Production","Full-time employee","Global Delivery","Global Delivery","1480291200000000","","true","1478182336000000","1738384281946000"
"15002","73151872958467699977280861189384218","8050000000000001490","7770000000000277666","Production","Full-time employee","Global Delivery","Global Delivery","1520899200000000","","true","1509408000000000","1738384348223000"
"15003","143908701355964472200704593438222046418","4000741400001402409","4060741400007923322","Production","Full-time employee","Global Delivery","Global Delivery","1431302400000000","","true","1430897065000000","1738384390918000"
"15004","0843256124645529703986359743313715103288122","4000741400001402409","7770000000000115524","Production","Full-time employee","Data Analytics","Data","1454889600000000","","true","1454342451000000","1738384434331000"
"15005","4829277086906756544507878604067933851737498150","8050000000000001320","4060741400037637413","Production","Full-time employee","Data Analytics","Data","1462320000000000","","true","1461749795000000","1738384447799000"
"15006","540297216646132848545170308726655529110492","4060741400034237214","4060741400034944001","Production","Full-time employee","Experience Engineering","Digital Engagement","1479686400000000","","true","1473335296000000","1738384467093000"
"15007","575544520784759146885373853267847","4000741400001402409","7770000000000115522","Production","Full-time employee","Data Analytics","Data","1494806400000000","","true","1493809215000000","1738384493518000"
"15008","2999161979972826617816177810289","4060741400007382351","7770000000000148669","Production","Full-time employee","Data Analytics","Data","1455494400000000","","true","1454434591000000","1738384559245000"
"15009","2091014821032819211514093111907573072643","4060741400007382352","7770000000000148669","Production","Full-time employee","Data Analytics","Data","1455494400000000","","true","1454434595000000","1738384559837000"
"15010","1986435777252248786623082427757900308280978210","4000741400001402409","4060741400007923359","Production","Full-time employee","Cloud AppEng","Cloud","1472688000000000","","true","1461154348000000","1738384571496000"
"15011","2345769430804618594187460647798955105418956654620","4000741400001402409","4060741400007923323","Production","Full-time employee","Experience Engineering","Digital Engagement","1461542400000000","","true","1461227081000000","1738384571821000"
"15012","2864069136595827222227888797081973634","4060741400376470171","4060741400007923314","Production","Full-time employee","Testing","Quality Engineering","1491177600000000","","true","1484046020000000","1738384606385000"
"15013","970043566447565839987863442592798180","8050000000000000148","4060741400044112185","Production","Full-time employee","Global Delivery","Global Delivery","1488844800000000","","true","1488605777000000","1738384615073000"
"15014","5641873079641680493962012668938224817","1013","4060741400009046535","Production","Full-time employee","Mobility","Digital Engagement","1510531200000000","","true","1510531200000000","1738384670603000"
"15015","080801040593866221198583669145484","4060741400034237214","4060741400034944001","Production","Full-time employee","Global Delivery","Global Delivery","1475452800000000","","true","1475155455000000","1738384774108000"
"15016","6415209058252433339723710163316859379108","4000741400001402409","4060741400009156249","Production","Full-time employee","Cloud AppEng","Cloud","1172707200000000","","true","1172707200000000","1738384809774000"
"15017","915764033230224166279601832047325900537645","4060741400309298944","4060741400007923390","Production","Full-time employee","Enterprise Apps","Intelligent Enterprise","1211155200000000","","true","1210684976000000","1738384821486000"
"15018","55374946531641676747345254714541796893","8050000000000001490","7770000000000277666","Production","Full-time employee","Global Delivery","Global Delivery","1401580800000000","","true","1401580800000000","1738384854523000"
"15019","01954499082876919633599508506613329227317","4060741400007382360","4060741400378686797","Production","Full-time employee","Data Analytics","Data","1406246400000000","","true","1405424423000000","1738384913584000"
"15020","3177498816266093751586950408318589232526019","4000741400001402409","4060741400007923339","Production","Full-time employee","Mobility","Digital Engagement","1480550400000000","","true","1479299057000000","1738384988404000"
"15021","02094386017654895697164459844393819","4000741400001402379","4060741400007923328","Production","Full-time employee","Testing","Quality Engineering","1500249600000000","","true","1485520576000000","1738384996496000"
"15022","954789969177776014691483439150853296818231","4000741400001402409","4060741400009046535","Production","Full-time employee","Digital Marketing","Digital Engagement","1504569600000000","","true","1504005865000000","1738385037974000"
"15023","3046834681832196756077129677761048500102","4060741400007382352","4060741400007923328","Production","Full-time employee","Digital Marketing","Digital Engagement","1120176000000000","","true","1120176000000000","1738385092546000"
"15024","82625668385158023757396683017534841500","4000741400001402409","4060741400007923316","Production","Full-time employee","Global Delivery","Global Delivery","1283299200000000","","true","1283299200000000","1738385143165000"
"15025","53442306279278887830005056597105286","4000741400001402409","7770000000000115524","Production","Full-time employee","Data Analytics","Data","1275350400000000","","true","1274432067000000","1738385144053000"
"15026","0747692192859794456035440085153959831965","4000741400001402409","4060741400007923415","Production","Full-time employee","Enterprise Apps","Intelligent Enterprise","1330905600000000","","true","1324476738000000","1738385182889000"
"15027","1749818542851085654321683655369098","4000741400001402409","4060741400007923308","Production","Full-time employee","Global Delivery","Global Delivery","1454284800000000","","true","1454284800000000","1738385260175000"
"15028","6965517618751714547122924201871332840410659","4000741400001402409","4060741400007923323","Production","Full-time employee","Experience Engineering","Digital Engagement","1443398400000000","","true","1442916029000000","1738385309086000"
"15029","666471851173380660726061695407978614806259","4000741400001402409","7770000000000115522","Production","Full-time employee","Data Analytics","Data","1446422400000000","","true","1446041545000000","1738385316456000"
"15030","6723316667792239005537205427505515640","4000741400001402409","4060741400007923316","Production","Full-time employee","Global Delivery","Global Delivery","1452470400000000","","true","1451841866000000","1738385326468000"
"15031","0394277379226221478636276681916","4060741400005179325","4060741400378686796","Production","Full-time employee","Data Analytics","Data","1460937600000000","","true","1459347868000000","1738385350962000"
"15032","73933016872114962309827627391741017627734076","4060741400010084401","4060741400335399351","Production","Full-time employee","Cloud SysEng","Cloud","1460937600000000","","true","1460372437000000","1738385353534000"
"15033","36975416526284954698948475378319865531","4060741400034237214","4060741400034944001","Production","Full-time employee","Enterprise Apps","Intelligent Enterprise","1485734400000000","","true","1485337701000000","1738385384586000"
"15034","0918903289955420631027435200031154386237040","4000741400001402409","4060741400007923323","Production","Full-time employee","Enterprise Apps","Intelligent Enterprise","1418083200000000","","true","1417796662000000","1738385410719000"
"15035","003366261893916929129979872899063634100","4060741400034237214","7770000000000116670","Production","Full-time employee","Data Analytics","Data","1495411200000000","","true","1495180096000000","1738385508587000"
"15036","94485566397980652193441628724237420608105429862","1013","4060741400007923323","Production","Full-time employee","Global Delivery","Global Delivery","1499990400000000","","true","1499770108000000","1738385565525000"
"15037","819117599688927891738406952356824551746","4000741400001402409","7770000000000115524","Production","Full-time employee","Data Analytics","Data","1508112000000000","","true","1507641857000000","1738385593485000"
"15038","772117797671920033124552165819862813","4060741400376470171","4060741400331163529","Production","Full-time employee","Testing","Quality Engineering","1510531200000000","","true","1510215139000000","1738385602335000"
"15039","6300938246803286710889312902751159078524","4060741400311614143","4060741400007923367","Production","Full-time employee","Strategy & Design","Digital Engagement","1436745600000000","","true","1436745600000000","1738385644068000"
"15040","180732527598553904684475869571194775518650501","1013","4060741400347222901","Production","Full-time employee","Mobility","Digital Engagement","1472688000000000","","true","1468478175000000","1738385700574000"
"15041","9484498399687938599989890941384824957474351","4000741400001402409","4060741400007923323","Production","Full-time employee","Experience Engineering","Digital Engagement","1515974400000000","","true","1515660511000000","1738385775221000"
"15042","43621302607368221821234575624193866873312062234","4060741400007151466","4060741400049417778","Production","Full-time employee","Data Analytics","Data","1475452800000000","","true","1475452800000000","1738385860473000"
"15043","59474686082781082381211045711749301964784","1013","4060741400007923322","Production","Full-time employee","Global Delivery","Global Delivery","1488758400000000","","true","1487259376000000","1738385870483000"
"15044","05574983252893149648392672140706228834822359","4000741400001402409","4060741400007923323","Production","Full-time employee","Experience Engineering","Digital Engagement","1516060800000000","","true","1515746176000000","1738385922261000"
"15045","524975860601229530572078919869581580793","4060741400007382359","7770000000000142983","Production","Full-time employee","Data Analytics","Data","1517270400000000","","true","1516978103000000","1738385924284000"
"15046","0630268733071311387070213545252450828265","4060741400309298944","4060741400007923380","Production","Full-time employee","Enterprise Apps","Intelligent Enterprise","1518393600000000","","true","1517312176000000","1738385924908000"
"15047","4019839365014612556793233768751898269117","4060741400010084402","4060741400335399351","Production","Full-time employee","Cloud SysEng","Cloud","1521504000000000","","true","1521219877000000","1738385933478000"
"15048","8962659370333081016706622942346515622","4000741400001402409","4060741400009156250","Production","Full-time employee","Enterprise Apps","Intelligent Enterprise","1533081600000000","","true","1528287349000000","1738385942950000"
"15049","0470336552998374337638312321614945388624702","4060741400034237215","4060741400034944001","Production","Full-time employee","Global Delivery","Global Delivery","1519862400000000","","true","1518163218000000","1738385956105000"
"15050","92473402921459695039510330884916934322","4060741400007151467","4060741400049417778","Production","Full-time employee","Data Analytics","Data","1528070400000000","","true","1527603600000000","1738385968818000"
"15051","05767045998621148996368192458707835","4000741400001402410","4060741400007923331","Production","Full-time employee","Global Delivery","Global Delivery","1540166400000000","","true","1538647800000000","1738385995339000"
"15052","4011522973245549296413128145555904741107342843","4060741400005179326","7770000000000169925","Production","Full-time employee","Data Analytics","Data","1551312000000000","","true","1550751601000000","1738386038106000"
"15053","5995522783947498101606598737527614060102798","4060741400007382352","4060741400007923379","Production","Full-time employee","Enterprise Apps","Intelligent Enterprise","1564617600000000","","true","1563878102000000","1738386080370000"
"15054","6800198817025549969946114340897503086679","1013","4060741400378686793","Production","Full-time employee","Data Analytics","Data","1564617600000000","","true","1563891901000000","1738386080644000"
"15055","1020540497540644322932752178262689643018","4000741400001402409","4060741400378686793","Production","Full-time employee","Data Analytics","Data","1539907200000000","","true","1539073801000000","1738386134994000"
"15056","94108576853498249428140371076441824876337","4060741400010084400","4060741400335399351","Production","Full-time employee","Cloud Run","Cloud","1565568000000000","","true","1565010091000000","1738386231632000"
"15057","559566055630632537051631207662791783637","4000741400001402373","4060741400007923331","Production","Full-time employee","Global Delivery","Global Delivery","1579478400000000","","true","1579051800000000","1738386281655000"
"15058","5351122200201338036084529663205607998172065","8050000000000000126","4060741400370246757","Production","Full-time employee","Cloud AppEng","Cloud","1581292800000000","","true","1580471700000000","1738386287138000"
"15059","1378358872108290175829379535975886803141","4000741400001402409","4060741400007923339","Production","Full-time employee","Mobility","Digital Engagement","1592352000000000","","true","1591800000000000","1738386312666000"
"15060","45599071036790822716467193836704455798262","4060741400007382361","7770000000000142982","Production","Full-time employee","Data Analytics","Data","1593388800000000","","true","1592299501000000","1738386313719000"
"15061","077766437414743234576731719885686763","4000741400001402409","7770000000000115522","Production","Full-time employee","Data Analytics","Data","1595980800000000","","true","1595980800000000","1738386327071000"
"15062","5472221529144386685521490403137626378407882647","4060741400005179325","7770000000000169928","Production","Full-time employee","Cloud SysEng","Cloud","1600646400000000","","true","1600094127000000","1738386349347000"
"15063","76985874867660069224859376740726863645777","4060741400376470171","4060741400331163531","Production","Full-time employee","Testing","Quality Engineering","1606089600000000","","true","1605780600000000","1738386397310000"
"15064","29103290401962092157947380000834775486172945","4060741400309298944","7770000000002771714","Production","Full-time employee","Enterprise Apps","Intelligent Enterprise","1208736000000000","","true","1208416839000000","1738386426166000"
"15065","39650502485076412993805863418553595550","4000741400001402409","4060741400007923317","Production","Full-time employee","Global Delivery","Global Delivery","1500249600000000","","true","1499859376000000","1738386550457000"
"15066","394012436653079009972616937992133623942747","4000741400001402409","4060741400007923366","Production","Full-time employee","Experience Engineering","Digital Engagement","1531440000000000","","true","1521801920000000","1738386759443000"
"15067","6746177633427982787025204735727461900","4060741400311610518","7770000000000292643","Production","Full-time employee","Strategy & Design","Digital Engagement","1545004800000000","","true","1544691300000000","1738386818880000"
"15068","05589994108195488386260779977882935704315360","1013","4060741400007923322","Production","Full-time employee","Global Delivery","Global Delivery","1580688000000000","","true","1580372710000000","1738386946656000"
"15069","5149724651110431672252665428013849","4000741400001402409","4060741400009046535","Production","Full-time employee","Mobility","Digital Engagement","1582675200000000","","true","1582123821000000","1738386952344000"
"15070","285309590422897850602387306340592534","4000741400001402409","7770000000000115523","Production","Full-time employee","Data Analytics","Data","1594598400000000","","true","1594188601000000","1738386968416000"
"15071","800736956590899982102386595528585828","4000741400001402409","4060741400376069122","Production","Full-time employee","API & Integration","Intelligent Enterprise","1595203200000000","","true","1594905000000000","1738386972207000"
"15072","8502794432858645255469333127528804145375056064","4060741400376470172","4060741400331163529","Production","Full-time employee","Testing","Quality Engineering","1603065600000000","","true","1602630300000000","1738387012500000"
"15073","06880887464366398583061735035664611236","4060741400007151466","4060741400037637413","Production","Full-time employee","Data Analytics","Data","1603670400000000","","true","1602851116000000","1738387017642000"
"15074","42461687361063416711379689613670654134649910","4060741400034237215","4060741400034944001","Production","Full-time employee","Global Delivery","Global Delivery","1605484800000000","","true","1605174000000000","1738387037387000"
"15075","14843079153115800419190949388479","4000741400001402409","7770000000000115522","Production","Full-time employee","Data Analytics","Data","1607904000000000","","true","1605257124000000","1738387038061000"
"15076","82737637183856753599207074270074121327061","4060741400335633826","7770000000000129674","Production","Full-time employee","Strategy & Design","Digital Engagement","1606780800000000","","true","1606207200000000","1738387042222000"
"15077","5746410982422274359541022855666199903","4000741400001402409","4060741400007923323","Production","Full-time employee","Experience Engineering","Digital Engagement","1615852800000000","","true","1615260300000000","1738387069334000"
"15078","44935680995606228327480020603038411","4000741400001402409","7770000000000115524","Production","Full-time employee","Data Analytics","Data","1622160000000000","","true","1618470000000000","1738387080638000"
"15079","78131376141171339394367571891620730625293798","4060741400007382351","4060741400007923318","Production","Full-time employee","Digital Marketing","Digital Engagement","1512345600000000","","true","1511173457000000","1738387098129000"
"15080","24033482182048879067310867848832800366769017889","4060741400009609048","7770000000002612091","Non-production","Full-time employee","Global Business","Sales","1564617600000000","","true","1564617600000000","1738387107172000"
"15081","174935805621969013558066133117526114","4000741400001402409","7770000000000115522","Production","Full-time employee","Data Analytics","Data","1542585600000000","","true","1530489600000000","1738387111334000"
"15082","161815408545920955233078028259875941642857","8050000000000001492","7770000000000277666","Production","Full-time employee","Global Delivery","Global Delivery","1519862400000000","","true","1519285004000000","1738387119345000"
"15083","41118975297884459972126854450515453070224","4060741400042656449","7770000000002612091","Non-production","Full-time employee","Solution Practice Office","Sales","1075680000000000","","true","1075480751000000","1738387138511000"
"15084","261522240127625666627009928092182563277063389","4060741400007514504","7770000000000120665","Production","Full-time employee","Cloud Run","Cloud","1539561600000000","","true","1539159000000000","1738387162867000"
"15085","0437653027957563766725104727128267421311","1013","4060741400009046535","Production","Full-time employee","Global Delivery","Global Delivery","1543190400000000","","true","1542097800000000","1738387166508000"
"15086","33706197131620741572574472726195905694371","4060741400034237215","4060741400034944001","Production","Full-time employee","Global Delivery","Global Delivery","1289347200000000","","true","1287040124000000","1738387201839000"
"15087","39217892507710032872299075934295139960","4060741400007382360","7770000000000142982","Production","Full-time employee","Data Analytics","Data","1556496000000000","","true","1555938601000000","1738387204894000"
"15088","7449107338213512334533380553453029000344955350","4000741400001402409","7770000000002524013","Production","Full-time employee","Commerce","Digital Engagement","1563148800000000","","true","1562751637000000","1738387225976000"
"15089","26948923599074203596231496513869800110775","4060741400309298944","4060741400034028462","Production","Full-time employee","Enterprise Apps","Intelligent Enterprise","1565568000000000","","true","1564650363000000","1738387232044000"
"15090","67988594356320552733117442818565332407","4060741400007151466","4060741400037637413","Production","Full-time employee","Data Analytics","Data","1578528000000000","","true","1570542313000000","1738387253129000"
"15091","984579567817719096838127483206337029240854355402689","1012","7770000000000193439","Production","Full-time employee","Intelligent Automation","Intelligent Enterprise","1391731200000000","","true","1391731200000000","1738387260124000"
"15092","1563798234842515917768813254834951028400070072","1013","4060741400007923322","Production","Full-time employee","Commerce","Digital Engagement","1596412800000000","","true","1575491400000000","1738387268964000"
"15093","0982865953309600669206055516133751722637542","4000741400001402419","4060741400007923318","Production","Full-time employee","Digital Marketing","Digital Engagement","1580083200000000","","true","1579709414000000","1738387279208000"
"15094","074527203334311719328973024312113125659702","8050000000000001491","7770000000000285199","Production","Full-time employee","Enterprise Apps","Intelligent Enterprise","1428278400000000","","true","1424949876000000","1738387289277000"
"15095","9392479279420772521145802724257558409086661","1013","4060741400009156249","Production","Full-time employee","Cloud AppEng","Cloud","1604275200000000","","true","1583400300000000","1738387290081000"
"15096","8234239766760115761380194827484560030298895","1013","7770000000000115524","Production","Maternity leave","Data Analytics","Data","1471219200000000","","true","1455621862000000","1738387314120000"
"15097","13668173735373749958538655698634498545445840","4000741400001402409","4060741400007923322","Production","Full-time employee","Global Delivery","Global Delivery","1600819200000000","","true","1600794600000000","1738387330060000"
"15098","46476862478065401279065348826789432672392","4060741400007382353","4060741400007923318","Production","Full-time employee","Global Delivery","Global Delivery","1489968000000000","","true","1488804500000000","1738387340136000"
"15099","434645329108328057455335662978721212630","4000741400001402409","4060741400007923323","Production","Full-time employee","Experience Engineering","Digital Engagement","1540944000000000","","true","1540472400000000","1738387361280000"
"15100","66501579576720845813801745111207097139461","4000741400001402409","4060741400007923359","Production","Full-time employee","Global Delivery","Global Delivery","1607040000000000","","true","1605731400000000","1738387362440000"
"15101","9867636447479729545873587096015946852","1013","4060741400007923323","Production","Full-time employee","Experience Engineering","Digital Engagement","1609804800000000","","true","1609747500000000","1738387378608000"
"15102","316315462017631000331615689932483499411120","4060741400007382351","4060741400007923415","Production","Full-time employee","Enterprise Apps","Intelligent Enterprise","1550102400000000","","true","1541422200000000","1738387436790000"
"15103","27005083133551635782642410439328991923","4060741400010084401","7770000000000150828","Non-production","Full-time employee","Business Systems and Services","General and Administrative","1306368000000000","","true","1306246991000000","1738387441353000"
"15104","74870793667762240042429563785229945297760092","4060741400010084400","4060741400335399351","Production","Full-time employee","Cloud SysEng","Cloud","1564012800000000","","true","1556539802000000","1738387485302000"
"15105","94659864827657818949879920712389496449197","4000741400001402404","7770000000002744687","Production","Full-time employee","Testing","Quality Engineering","1561939200000000","","true","1561809300000000","1738387505417000"
"15106","61736004743272864946093552513434621","4000741400001402373","4060741400007923331","Production","Full-time employee","Global Delivery","Global Delivery","1571616000000000","","true","1571297736000000","1738387543504000"
"15107","291704856600104493530302964831342","4000741400001402395","4060741400007923316","Production","Full-time employee","Global Delivery","Global Delivery","1447632000000000","1729814400000000","false","1447632000000000","1738387603986000"
"15108","79465382975023207135878852973239006144","1013","7770000000000115523","Production","Full-time employee","Cloud Run","Cloud","1593993600000000","","true","1593613200000000","1738387607683000"
"15109","582938513030275167555573517537538027829091207","4060741400007382351","7770000000000115522","Production","Full-time employee","Data Analytics","Data","1597622400000000","","true","1597410900000000","1738387616654000"
"15110","4091964136663264259134962991955787778851","1013","4060741400007923359","Production","Full-time employee","Global Delivery","Global Delivery","1600214400000000","","true","1600081500000000","1738387630715000"
"15111","78990893418086825953400830948517166422984453","4060741400007151467","4060741400037637413","Production","Full-time employee","Data Analytics","Data","1601510400000000","","true","1600845000000000","1738387637892000"
"15112","180505810646193593120939685820336458465486","4060741400010084401","4060741400335399351","Production","Full-time employee","Global Delivery","Global Delivery","1489968000000000","","true","1489748417000000","1738387648248000"
"15113","80346588429736146363800371639349272013363241","4000741400001402410","4060741400007923331","Production","Full-time employee","Global Delivery","Global Delivery","1604880000000000","","true","1604354100000000","1738387665855000"
"15114","92270772137335102240362091369864459463280","4000741400001402409","4060741400007923323","Production","Full-time employee","Global Delivery","Global Delivery","1610323200000000","","true","1605707701000000","1738387676041000"
"15115","5781940033639085010627967963394680189105939148981","1013","4060741400378686793","Production","Full-time employee","Data Analytics","Data","1607904000000000","","true","1606209037000000","1738387678413000"
"15116","48729533235754767709632230575405179349758522","4060741400010084401","4060741400335399351","Production","Full-time employee","Cloud SysEng","Cloud","1607299200000000","","true","1606885800000000","1738387682984000"
"15117","9256517203757204716346971192048453292133737","4060741400007382360","7770000000000142982","Production","Full-time employee","Data Analytics","Data","1612742400000000","","true","1612430700000000","1738387700898000"
"15118","11941588970945132164894755287041072723","4060741400010084401","4060741400007923354","Production","Full-time employee","Cloud SysEng","Cloud","1616976000000000","","true","1616462730000000","1738387709841000"
"15119","088654653389298627784978635838111","4060741400311610519","4060741400007923367","Production","Full-time employee","Strategy & Design","Digital Engagement","1618185600000000","","true","1617696301000000","1738387714297000"
"15120","291886288267354158436678121858937999090500310","4060741400010084400","4060741400335399351","Production","Full-time employee","Cloud SysEng","Cloud","1526256000000000","","true","1525705800000000","1738387744558000"
"15121","21958574542932211436603952104881732961","4060741400376470172","4060741400331163529","Production","Full-time employee","Testing","Quality Engineering","1538956800000000","","true","1538578200000000","1738387778235000"
"15122","733668428870761285400592639782456389598753","8050000000000001490","7770000000000277666","Production","Full-time employee","Experience Engineering","Digital Engagement","1572566400000000","","true","1572355200000000","1738387897604000"
"15123","0466162264173729233068093784354670106590","1013","4060741400412060820","Production","Full-time employee","Intelligent Automation","Intelligent Enterprise","1637539200000000","","true","1637166900000000","1738387976406000"
"15124","59850410735571054671976303662741468229979","1013","4060741400007923323","Production","Full-time employee","Experience Engineering","Digital Engagement","1647216000000000","","true","1646782220000000","1738388006722000"
"15125","98210033892747675946445414494691409986094","1013","4060741400328280368","Production","Full-time employee","Intelligent Automation","Intelligent Enterprise","1656633600000000","","true","1654855500000000","1738388033351000"
"15126","87688660193500715891107264906686933523","1013","4060741400378875271","Production","Full-time employee","Enterprise Apps","Intelligent Enterprise","1553126400000000","","true","1552641601000000","1738388087789000"
"15127","028963115031964179396901842243789263","8050000000000001319","4060741400037637413","Production","Full-time employee","Data Analytics","Data","1580083200000000","","true","1579854600000000","1738388090253000"
"15128","691534500450458142017459763519367024034","1013","4060741400007923323","Production","Full-time employee","Experience Engineering","Digital Engagement","1581897600000000","","true","1581429923000000","1738388097717000"
"15129","723537678463327681819409566304066719804432","1013","4060741400007923323","Production","Full-time employee","Experience Engineering","Digital Engagement","1607385600000000","","true","1584921600000000","1738388106668000"
"15130","3925265426255733300786582332585","4060741400007382351","4060741400007923347","Production","Full-time employee","Testing","Quality Engineering","1590364800000000","","true","1589210100000000","1738388109271000"
