"_offset","candidate_id","primary_skill_id","staffing_status","english_level","job_function_id","_created_micros","_updated_micros"
"60110","63093084526871722352672401520339786657137","4060741400009046535","UnderConsideration","Unspecified","","1726751897738000","1727773668660000"
"60111","328643494717815948125321893369822335683601","120","Available","Unspecified","","1727773947145000","1727773947251000"
"60112","601843315101569072599284882630791","4060741400050999655","Available","Unspecified","","1727774783597000","1727774783677000"
"60113","492983466961432524990990934740627","4060741400037637413","UnderConsideration","Unspecified","","1727200398972000","1727775005886000"
"60114","6868712596704558506920250445418214631903","4060741400008824701","UnderConsideration","Unspecified","","1658964744607000","1727775249119000"
"60115","1288497965445171901925600935671168105","4060741400037637413","UnderConsideration","C1","4060741400007151466","1653503771586000","1727775469139000"
"60116","7560774078145097191895852753690904","7770000000000115524","UnderConsideration","Unspecified","","1707149411822000","1727775641064000"
"60117","05527431198094023784435495106248","4060741400007923322","Proposed","A2+","1012","1465996620000000","1727776432190000"
"60118","3209723693286626422688841694842906015942557006","4060741400007923322","Onboarding","Unspecified","1013","1724756232727000","1727776462944000"
"60119","271216240684237188769266906173807644281","4060741400007923323","Available","B2","1013","1724679559057000","1727777745573000"
"60120","68121888250317971763922177724354237714479","4060741400007923316","Proposed","B2+","1013","1477604160000000","1727777960344000"
"60121","6043350205108293209811672630820645401387","4060741400009046535","UnderConsideration","Unspecified","1013","1683274161016000","1727778044953000"
"60122","496110940887785132267957788631386","4060741400007923322","UnderConsideration","B2","1012","1519306030710000","1727778274592000"
"60123","757346402000070070731247412683150","4060741400007923415","Proposed","B2+","1012","1700491130408000","1727778528555000"
"60124","2789613796231961823805333678667880","4060741400007923322","Available","Unspecified","1012","1655892849440000","1727778627073000"
"60125","67778697823042804528664168094591","4060741400007923323","Available","C1","1013","1724696423568000","1727778946070000"
"60126","36886168467184317923839414758014327299854","4060741400007923316","Booked","Unspecified","1013","1547300566857000","1727778985791000"
"60127","8638528686121544655363950254206196750812487108","4060741400037637413","Proposed","Unspecified","4060741400007151466","1720432130804000","1727779037499000"
"60128","10512701363538087961598122243602921119907","4060741400037637413","Proposed","Unspecified","4060741400007151466","1720051213764000","1727779106324000"
"60129","1744169926689292331731367847429327410","4060741400007923322","Proposed","B1+","4060741400029899545","1454943540000000","1727779327122000"
"60130","629439535589156086035526121934627722481","4060741400007923322","Available","Unspecified","","1727779349555000","1727779349645000"
"60131","213333499721582395777435196540959069282531548","120","Available","Unspecified","","1727779591933000","1727779592021000"
"60132","702595873778848087915681089317479","4060741400335399351","Available","B2","4060741400010084399","1589366782176000","1727779689651000"
"60133","7103133183011059783917689709352905350221921","4060741400007923425","UnderConsideration","Unspecified","8050000000000001904","1690120930058000","1727779690675000"
"60134","5051778191418413448429305983943563075","7770000000000115524","UnderConsideration","C1","1013","1679590900993000","1727779817655000"
"60135","458895241550455953439646752761928750825232","4060741400007923323","Available","Unspecified","1013","1704475446148000","1727779843838000"
"60136","39679574501359871364613416750902237","4060741400378875270","Available","Unspecified","","1727773874279000","1727779866590000"
"60137","29329492314698807894967581753808481","4060741400007923344","Available","Unspecified","","1727780234925000","1727780235049000"
"60138","752469416957669462535148997877463577202591","4060741400009046535","UnderConsideration","Unspecified","4060741400029899545","1683048319933000","1727780280336000"
"60139","42693355546579433077318429874271303235732393","4060741400335399351","UnderConsideration","B2+","1012","1549541118506000","1727780413860000"
"60140","601843315101569072599284882630791","4060741400050999655","UnderConsideration","Unspecified","","1727774783597000","1727780570779000"
"60141","352209748199098645834187754929898098823685","4060741400007923325","UnderConsideration","Unspecified","4060741400010084399","1594891384571000","1727780691589000"
"60142","62582027151557363872556928120979083866","4060741400335399351","UnderConsideration","B2","4060741400010084400","1624365692629000","1727781467552000"
"60143","72272146392900543022960118806920135172890083475","4060741400398411335","UnderConsideration","Unspecified","8050000000000001869","1721997012189000","1727781519856000"
"60144","42155816076251806902159970023736296208892","7770000000000115522","UnderConsideration","Unspecified","1013","1726049112002000","1727782300826000"
"60145","56778694024471774199938579533790848103","4060741400007923358","Available","Unspecified","1013","1664191218576000","1727782755578000"
"60146","56778694024471774199938579533790848103","4060741400007923358","UnderConsideration","Unspecified","1013","1664191218576000","1727782885128000"
"60147","80964904287241746368209634427368547051","4060741400007923323","Booked","A2+","1013","1508850084176000","1727783057901000"
"60148","29139445148189105708881066789249628293041","7770000000002423779","UnderConsideration","Unspecified","1013","1727338366992000","1727783068748000"
"60149","77363173046371563044807053840423862603283","4060741400007923322","Available","Unspecified","1013","1727783251625000","1727783251859000"
"60150","39679574501359871364613416750902237","4060741400007923322","Available","Unspecified","1012","1727773874279000","1727783497267000"
"60151","5135331655889543199867781934615373268639956879","7770000000000131092","UnderConsideration","Unspecified","1013","1715155331657000","1727783520516000"
"60152","29139445148189105708881066789249628293041","7770000000002423779","UnderConsideration","Unspecified","4000741400001402409","1727338366992000","1727783778470000"
"60153","29139445148189105708881066789249628293041","7770000000002423779","UnderConsideration","Unspecified","1013","1727338366992000","1727783785254000"
"60154","37825632097323714014536003286320179513280960","4060741400007923339","Available","B2","4000741400001402409","1592337180436000","1727783788575000"
"60155","984356361267084585494375996340596294407","120","UnderConsideration","Unspecified","","1727711655370000","1727783990907000"
"60156","0990004955137696906924335045367945770","4060741400035457637","UnderConsideration","Unspecified","","1665945012836000","1727784193324000"
"60157","908743921831290636056484225194300972500","4060741400007923323","UnderConsideration","Unspecified","","1727274492764000","1727784306239000"
"60158","750692977224191314916750842868662701","4060741400007923376","Available","Unspecified","4060741400010084401","1686569873710000","1727784561825000"
"60159","295389815242412113016792550568007881090284","4060741400378686793","Available","Unspecified","1013","1627490981411000","1727784616190000"
"60160","43189486867767619448452283874626457282","4060741400009046535","UnderConsideration","Unspecified","1013","1726841207734000","1727784675714000"
"60161","022660549358646263959774779992601917","4060741400335399351","Available","A1+","4060741400010084399","1543306547647000","1727784751065000"
"60162","9782857568781780365809814180414879719788","4060741400007923322","Available","Unspecified","","1727784980979000","1727784981197000"
"60163","155071251530568780638558109307974325346224324","4060741400007923322","UnderConsideration","B1","1013","1608200862975000","1727785015986000"
"60164","4555260498579355526953097175399925637375","4060741400007923322","Available","B2","1012","1616501088781000","1727785301293000"
"60165","574928733951932442400540012077169966855770","7770000000000131092","Available","Unspecified","","1727778922765000","1727785312627000"
"60166","6511557093370484380356948565957945506341","4060741400403479618","UnderConsideration","Unspecified","4060741400309298942","1727332966051000","1727785737797000"
"60167","63677019842219502553747670605429287","7770000000000115522","Proposed","B2","4000741400001402395","1723818914820000","1727786082040000"
"60168","603408765810480863455254743876843357231280136162","120","Proposed","Unspecified","1013","1659106750915000","1727786111078000"
"60169","62582027151557363872556928120979083866","4060741400335399351","UnderConsideration","B2","4060741400010084399","1624365692629000","1727786617489000"
"60170","200832910075079662690992784785650569641251","4060741400007923344","Available","Unspecified","1012","1401548220000000","1727786825481000"
"60171","7116536019332233367919422340072578225","4060741400301159399","Available","C2","4060741400301107716","1707146774069000","1727786850621000"
"60172","071987874753025714496153511705958613459232882","4060741400335399351","Available","Unspecified","","1727787292741000","1727787292824000"
"60173","50897014392787452891710759403192016661920055","4060741400335399351","Available","C1","4060741400010084400","1622531671735000","1727787661329000"
"60174","544331005676257925444038605677208931941098","4060741400335399351","UnderConsideration","Unspecified","4060741400010084400","1572527905448000","1727787905549000"
"60175","7996723564710937166964111737035125881059","4060741400007923323","Available","Unspecified","1012","1720601554276000","1727788108745000"
"60176","346713726208066680120639670204453776737072684453","4060741400378875260","Available","Unspecified","","1719904692760000","1727788227266000"
"60177","34423840898394805257229620370318416190358079643","4060741400378875260","Available","Unspecified","","1717772351862000","1727788453946000"
"60178","631403615901611917808886631064893930118","4060741400007923323","Booked","Unspecified","1013","1722935111546000","1727788461149000"
"60179","86936377494693310988886675864955752","4060741400009156250","Available","Unspecified","1013","1715617332890000","1727788589472000"
"60180","2613161856454115016573985947251300891865869591","4060741400392371944","Available","Unspecified","4060741400034466958","1727347508004000","1727788869471000"
"60181","2613161856454115016573985947251300891865869591","4060741400392371944","UnderConsideration","Unspecified","4060741400034466958","1727347508004000","1727788931364000"
"60182","67262509587920217085313339450117691383907","4060741400037637413","Proposed","Unspecified","4060741400007151466","1464254640000000","1727788944366000"
"60183","7345716786087979818215191596083","4060741400009046535","Available","C1","1012","1720176132254000","1727789988381000"
"60184","58794914837880502833932310317484052688605821","7770000000000116065","Proposed","Unspecified","4060741400005179326","1663138427600000","1727790013388000"
"60185","917586643950007674933332953713419167759","4060741400050999655","UnderConsideration","Unspecified","","1727772399294000","1727790037309000"
"60186","10140276499222335779430533006862834108373123053707","7770000000000116864","UnderConsideration","Unspecified","1011","1666810331202000","1727790076091000"
"60187","10140276499222335779430533006862834108373123053707","7770000000000116864","UnderConsideration","Unspecified","1013","1666810331202000","1727790212814000"
"60188","0946022170765486552439475134915246513578","4060741400007923325","UnderConsideration","B2","1013","1577041146498000","1727790318657000"
"60189","7745922064998914583386955571177817681","4060741400007923316","Available","B2","1012","1661350339667000","1727790910635000"
"60190","8035644216126836822711855187740104943986","4060741400007923323","Available","B2","4000741400001402409","1727791047032000","1727791047205000"
"60191","4359928577487442155233481578743700111869","4060741400007923380","Proposed","Unspecified","4060741400309298943","1725875079926000","1727791480892000"
"60192","718516927888656896893556617492909902249","4060741400007923318","Onboarding","B2","4000741400001402419","1603753295142000","1727791939269000"
"60193","497537677451315452289197117678418408599784","4060741400007923328","Available","Unspecified","","1727792144250000","1727792144344000"
"60194","629439535589156086035526121934627722481","4060741400007923322","UnderConsideration","Unspecified","","1727779349555000","1727792872766000"
"60195","200832910075079662690992784785650569641251","4060741400007923344","UnderConsideration","Unspecified","1012","1401548220000000","1727793322651000"
"60196","9782857568781780365809814180414879719788","4060741400007923322","UnderConsideration","Unspecified","","1727784980979000","1727793365758000"
"60197","289324339070654535394040268776153207817757410","7770000000000116075","UnderConsideration","Unspecified","","1692024564402000","1727794841663000"
"60198","324332736430326472874585685510153666462","4060741400009046535","Available","Unspecified","","1727795315630000","1727795315728000"
"60199","213333499721582395777435196540959069282531548","120","UnderConsideration","Unspecified","","1727779591933000","1727795431779000"
"60200","67378805938723815456869185036917511808014","4060741400009046535","Available","Unspecified","","1727795936183000","1727795936269000"
"60201","601593943013358310737653548462068400189","4060741400007923349","Booked","Unspecified","4060741400010084400","1665661674606000","1727796748296000"
"60202","984053147308787987932985879042266035216068","4060741400009046535","Available","Unspecified","","1727796894326000","1727796894408000"
"60203","23495049832625302002308214151710646879622416","4060741400007923323","Available","B2","1013","1648735599525000","1727797047411000"
"60204","17384255399002584733765013884741143356","4060741400335399351","UnderConsideration","Unspecified","4060741400010084400","1726331893146000","1727797493803000"
"60205","735977926903865119689283085821401603227473","4060741400007923368","Available","B2","4060741400311610516","1648245917450000","1727797651143000"
"60206","36689443025988271237800144577503300369","4060741400007923366","UnderConsideration","Unspecified","1013","1705758634192000","1727797800421000"
"60207","76140357087647636376486454852849828989","4060741400007923316","UnderConsideration","Unspecified","4000741400001402409","1726644792806000","1727798395154000"
"60208","925546614754217619526690152817067","4060741400009046535","Available","Unspecified","1013","1695828722979000","1727798439583000"
"60209","454234009797110896932864296200854307943","7770000000000116067","Available","Unspecified","4000741400001402398","1658202803072000","1727798843622000"
"60210","6156717656241373831167840920750902863","4060741400007923328","UnderConsideration","B2","4000741400001402398","1649981125909000","1727799028646000"
"60211","4767853831527303248308413287459433014914","7770000000000115522","Available","Unspecified","","1727799256096000","1727799256183000"
"60212","203262179806953269252349438489697831566239","4060741400007923359","UnderConsideration","Unspecified","1013","1676028852425000","1727799590632000"
"60213","216531257988528656144884195745227","4060741400007923398","Available","Unspecified","","1727800574054000","1727800574127000"
"60214","23495049832625302002308214151710646879622416","4060741400007923323","UnderConsideration","B2","1013","1648735599525000","1727801109029000"
"60215","56905174999096326736204837375276998","4060741400007923322","UnderConsideration","Unspecified","1013","1575362688051000","1727802186565000"
"60216","5860654892694961394775162605297764460","4060741400007923328","Available","Unspecified","4060741400376470171","1701064245961000","1727802694799000"
"60217","7116536019332233367919422340072578225","4060741400301159399","UnderConsideration","C2","4060741400301107716","1707146774069000","1727802810653000"
"60218","1183038666438960275239828536093126679304862","7770000000000129674","Available","B2","4060741400007151466","1654844746083000","1727807255525000"
"60219","43712499501142365241200413625758447081","4060741400007923322","Available","Unspecified","1012","1692362791250000","1727808309730000"
"60220","863462753251680757829581998052873133867753","4060741400007923349","Proposed","Unspecified","4060741400010084400","1661508782483000","1727808968286000"
"60221","9369923342606267501295408044461810694309965","4060741400007923316","UnderConsideration","Unspecified","","1727286506271000","1727809204514000"
"60222","086499622232390095032766314229340738693","4060741400049417778","Available","B2","4060741400007151466","1722403450981000","1727809703198000"
"60223","757015166568147120246151493065460212","4060741400050999655","UnderConsideration","Unspecified","1012","1664557650959000","1727810218700000"
"60224","47967607222055870946891074844711756520517948","4060741400007923322","Available","Unspecified","","1655154665344000","1727810902100000"
"60225","782490266948195072725422274351757752809740","4060741400007923316","UnderConsideration","Unspecified","","1727365694820000","1727811389940000"
"60226","165058766332973951329974074931635026703","7770000000000115522","UnderConsideration","Unspecified","","1727706124300000","1727811635183000"
"60227","324770197788076286089974249455753673","4060741400049417778","Available","Unspecified","4060741400007151466","1721679303196000","1727812001790000"
"60228","97048836520538033139763468560666291365366332","7770000000000116067","Available","Unspecified","4060741400376470171","1718722094660000","1727812637110000"
"60229","2381326565400774983700918311145625466548","4060741400007923328","UnderConsideration","B2","1012","1727284590043000","1727813390621000"
"60230","5532024521036752791868943748282070160361059315","120","Available","Unspecified","","1727813895486000","1727813904793000"
"60231","022198022680085707584943692334299444298501","7770000000000116067","Available","Unspecified","4000741400001402398","1727815639574000","1727815639662000"
"60232","0335823219285313022397784951240214303284952","7770000000000115522","UnderConsideration","Unspecified","4000741400001402409","1726080308438000","1727817470722000"
"60233","78643738518216114729477983693951689768240301","4060741400007923322","UnderConsideration","B2","1013","1314097440000000","1727818109911000"
"60234","96453121983018769839953891204104876558584586","4060741400034944001","UnderConsideration","Unspecified","","1726644231141000","1727818260275000"
"60235","03158961145228074019882031490841","7770000000001591242","UnderConsideration","B2","1013","1669074615886000","1727819957031000"
"60236","69083807624730377928121205132558523121579977","4060741400049417778","UnderConsideration","Unspecified","4060741400007151466","1727022792433000","1727820975634000"
"60237","3488341745213363540434186066310541","4060741400007923316","UnderConsideration","Unspecified","1013","1627570671104000","1727821286408000"
"60238","086499622232390095032766314229340738693","4060741400049417778","UnderConsideration","B2","4060741400007151466","1722403450981000","1727821984210000"
"60239","511136942216573189218325847094004232004901381065","4060741400331163531","UnderConsideration","Unspecified","4060741400376470171","1566807723406000","1727830989162000"
"60240","63677019842219502553747670605429287","7770000000000115522","UnderConsideration","B2","4000741400001402395","1723818914820000","1727831551717000"
"60241","4631039608432693173424035815160945","4060741400009046535","UnderConsideration","Unspecified","1012","1685444204922000","1727837988975000"
"60242","6731438629433231754224960023737693059371","7770000000000115524","Available","A2+","1012","1516785478737000","1727845027710000"
"60243","5235206492166557435527362917464762847","7770000000000115522","Available","Unspecified","1012","1670855252264000","1727845029752000"
"60244","5235206492166557435527362917464762847","7770000000000115524","UnderConsideration","Unspecified","1012","1670855252264000","1727845299541000"
"60245","296554017221406424097964919604027830780","4060741400007923316","Available","Unspecified","","1727076792332000","1727845699065000"
"60246","8878357312502648382627184524575828686236193","4060741400007923322","UnderConsideration","A2","1012","1727080900673000","1727847096209000"
"60247","0801171914987092171252265688342183811361","4060741400007923322","UnderConsideration","B2","1013","1675092076065000","1727848416133000"
"60248","4555260498579355526953097175399925637375","4060741400007923322","UnderConsideration","B2","1012","1616501088781000","1727850940180000"
"60249","273484424161481451309138234952506214919897","4060741400378875260","Available","Unspecified","","1727851677733000","1727851677818000"
"60250","17384255399002584733765013884741143356","4060741400335399351","UnderConsideration","Unspecified","4060741400010084399","1726331893146000","1727852673387000"
"60251","17501683162715687332843640411599572584800","4060741400401702040","Available","Unspecified","","1727766271976000","1727853182290000"
"60252","98155559849750004985254109616922451","4060741400359009916","Available","C1","1012","1456123320000000","1727853677746000"
"60253","186785928038107059118975235125803954286","7770000000000169925","UnderConsideration","Unspecified","4060741400005179325","1724886305327000","1727854174042000"
"60254","291851028081601303076104061750991275239","4060741400007923318","Available","C1","4000741400001402419","1724590752124000","1727855563229000"
"60255","540966307875070220462873812992908550","120","Available","Unspecified","","1727855720429000","1727855720522000"
"60256","0379910985163694817057879690996019078111073","4060741400007923322","UnderConsideration","Unspecified","4000741400001402409","1667065487882000","1727857395464000"
"60257","84296174930008968886931607865459177194","4060741400007923398","UnderConsideration","Unspecified","","1685606189157000","1727857457552000"
"60258","4423846315059742499789026897882492876","120","Available","Unspecified","","1727858354248000","1727858517533000"
"60259","9278597692431593537587932266074003987241477","4060741400007923322","UnderConsideration","Unspecified","1011","1640182420099000","1727859075563000"
"60260","729741213215664485165266249601959977726006","4060741400375569062","Available","Unspecified","","1727859194028000","1727859194127000"
"60261","729741213215664485165266249601959977726006","4060741400375569062","UnderConsideration","Unspecified","","1727859194028000","1727859200745000"
"60262","23495049832625302002308214151710646879622416","4060741400007923323","UnderConsideration","B2","4000741400001402409","1648735599525000","1727859365503000"
"60263","30217405842298374396519312049993679593780","4060741400007923322","Available","C2","4000741400001402409","1582559270947000","1727859380525000"
"60264","601843315101569072599284882630791","4060741400335399362","UnderConsideration","Unspecified","","1727774783597000","1727859809741000"
"60265","3001561777792147152979076380214048793572","4060741400335399351","Available","Unspecified","","1365004980000000","1727859942296000"
"60266","072132283502219419564029209869697396027248","4060741400007923322","Available","Unspecified","","1629994917879000","1727860478839000"
"60267","21792529771106207933072778982181986380621","7770000000000115449","UnderConsideration","Unspecified","4060741400312673243","1726825335536000","1727860952829000"
"60268","33731206577640461204266138487455226237","4060741400050999655","UnderConsideration","Unspecified","4060741400010084398","1708069930881000","1727861110854000"
"60269","836588329818332719306768571094753721578","4060741400007923328","Available","B2","4060741400376470171","1677852613153000","1727861251649000"
"60270","33731206577640461204266138487455226237","4060741400050999655","UnderConsideration","Unspecified","4060741400010084400","1708069930881000","1727862037256000"
"60271","96453121983018769839953891204104876558584586","4060741400034944001","Available","Unspecified","","1726644231141000","1727862037827000"
"60272","96453121983018769839953891204104876558584586","4060741400034944001","UnderConsideration","Unspecified","","1726644231141000","1727862066957000"
"60273","20238410972242441235750233257087721101","4060741400007923409","UnderConsideration","Unspecified","","1668679043453000","1727862483993000"
"60274","98989582636042254070940827067815758253795191","7770000000002739663","UnderConsideration","Unspecified","4060741400029899545","1727381894426000","1727862514302000"
"60275","729741213215664485165266249601959977726006","4060741400375569062","Available","Unspecified","","1727859194028000","1727862534338000"
"60276","814586906238241555779015427317755","4060741400037639173","UnderConsideration","B2","1013","1725372350250000","1727862647290000"
"60277","001076768847031365328970406319361910749384","7770000000000115522","UnderConsideration","Unspecified","1013","1630355167992000","1727862695855000"
"60278","56905174999096326736204837375276998","4060741400007923322","Proposed","Unspecified","1013","1575362688051000","1727862762809000"
"60279","100900033569308054381286051667188451324210","7770000000000287820","UnderConsideration","Unspecified","","1727175871420000","1727862899838000"
"60280","23020158845388158507697719313581900588","7770000000000115524","UnderConsideration","C1","1013","1693777415291000","1727863235436000"
"60281","37307066887315143053050450308543529074145","4060741400007923322","Available","Unspecified","1013","1562775785775000","1727864060812000"
"60282","09476025939087294310245856046481265587767","7770000000000115524","Available","B2","1012","1725399908212000","1727864630787000"
"60283","0995823762652282083820391314516884661326","7770000000000115524","Available","Unspecified","1013","1653986511328000","1727864926471000"
"60284","497922011161214706382668998387301043036516411","4060741400378686793","UnderConsideration","B2","1013","1551099443020000","1727865002629000"
"60285","1955073320623429714551659389878710","4060741400009046535","UnderConsideration","Unspecified","","1718884752248000","1727865004033000"
"60286","1621317483951884608007775039300585201705432","4060741400335399351","UnderConsideration","Unspecified","4060741400010084399","1727338510784000","1727865317760000"
"60287","7174343946274133489305597488575230816652841","7770000000000115524","Available","Unspecified","1012","1584584651157000","1727865578536000"
"60288","289324339070654535394040268776153207817757410","7770000000000116075","UnderConsideration","Unspecified","4060741400029899545","1692024564402000","1727866069732000"
"60289","659753446121487125678060694663096099","4060741400049417778","Available","C1","4060741400007151463","1727866505460000","1727866668441000"
"60290","43535168648179178311313427184774309542","7770000000000115522","UnderConsideration","C2","1013","1663035696948000","1727866775996000"
"60291","126487687722033412698007654946636461577","7770000000000115524","UnderConsideration","Unspecified","1012","1708028111550000","1727866879791000"
"60292","5387558970659528774359574691588865003603","4060741400007923322","Available","B2+","1013","1634119779802000","1727867509409000"
"60293","20032107805659037450199295158526547191","4060741400007923314","Available","B2","","1727867570603000","1727867570703000"
"60294","20032107805659037450199295158526547191","4060741400007923314","UnderConsideration","B2","","1727867570603000","1727867688933000"
"60295","5997230426996822824251964801244379370744","4060741400007923316","UnderConsideration","C1","1013","1682532191193000","1727867905089000"
"60296","90183312079998009804128776836499236928","4060741400007923314","Available","B2","","1727868015046000","1727868015130000"
"60297","23020158845388158507697719313581900588","7770000000000115524","UnderConsideration","C1","1012","1693777415291000","1727868180834000"
"60298","412712568392941959762586325196754499358292","4060741400007923377","UnderConsideration","Unspecified","","1727435117986000","1727868243253000"
